id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
306,220,Seattle,Shoes,48,Bo,131,18,1933.01,1,8.78640909090909,107.389444444444,1115
307,206,Honolulu,Baby,48,Bo,90,22,1354.44,2,6.57495145631068,61.5654545454545,744
308,310,Columbus,Shoes,49,Bo,139,35,1642.03,1,5.29687096774194,46.9151428571429,651
309,98,Colorado Springs,Baby,22,Bo,38,41,890.6,2,9.08775510204082,21.7219512195122,790
310,140,Boston,Alcohol,45,Bo,73,10,1107.33,3,7.9095,110.733,852
311,15,Boston,Baby,10,Veina,11,9,569.26,7,37.9506666666667,63.2511111111111,519
312,357,Boston,Alcohol,52,Bo,115,29,1903.01,2,5.33056022408964,65.6210344827586,701
313,359,Orlando,Shoes,44,Bo,96,26,1727.08,3,4.8108077994429,66.4261538461538,1003
314,120,Seattle,Shoes,34,Bo,70,10,1215.84,9,10.132,121.584,505
315,864,Seattle,Packaged food,66,Bo,239,61,2416.11,2,2.79642361111111,39.6083606557377,487
316,163,Boston,Alcohol,40,Bo,64,11,1168.41,5,7.16815950920245,106.219090909091,856
317,269,Colorado Springs,Baby,42,Nilima,85,58,1378.79,2,5.12561338289963,23.7722413793103,481
318,61,Seattle,Bakery,27,Veina,37,13,1061.23,9,17.3972131147541,81.6330769230769,547
319,25,Seattle,Frozen food,14,Bo,15,7,669.06,8,26.7624,95.58,661
320,200,Seattle,Pets,45,Bo,68,36,1252.93,3,6.26465,34.8036111111111,737
321,137,Denver,Alcohol,40,Bo,76,11,1172.77,5,8.56036496350365,106.615454545455,730
322,23,Seattle,Bakery,11,Veina,16,10,800.31,4,34.7960869565217,80.031,703
324,84,Columbus,Frozen food,31,Bo,54,5,1036.37,60,12.3377380952381,207.274,748
325,235,Boston,Alcohol,44,Bo,100,11,1335.05,2,5.68106382978723,121.368181818182,848
326,266,Jersey,Alcohol,45,Tanvi,99,27,1545.84,5,5.81142857142857,57.2533333333333,556
327,239,Orlando,Shoes,40,Bo,80,14,1479.14,4,6.18887029288703,105.652857142857,689
328,55,Columbus,Packaged food,24,Bo,33,13,970.93,21,17.6532727272727,74.6869230769231,634
329,39,Columbus,Baby,16,Nilima,28,6,816.81,8,20.9438461538462,136.135,667
330,243,San Diego,Shoes,49,Nilima,122,34,1495.93,1,6.15609053497942,43.9979411764706,538
331,227,Colorado Springs,Shoes,43,Bo,126,44,1555.31,3,6.8515859030837,35.3479545454545,655
332,241,Columbus,Alcohol,50,Bo,131,18,1592.21,10,6.60668049792531,88.4561111111111,527
335,31,Seattle,Alcohol,15,Bo,18,5,717.32,4,23.1393548387097,143.464,632
336,488,Seattle,Alcohol,52,Bo,135,27,1968.54,4,4.03389344262295,72.9088888888889,610
337,123,Columbus,Packaged food,32,Bo,50,23,1162.7,11,9.45284552845528,50.5521739130435,586
339,213,Columbus,Packaged food,39,Bo,91,39,1436.76,3,6.74535211267606,36.84,778
340,233,Boston,Alcohol,42,Bo,106,13,1623.52,9,6.96789699570815,124.886153846154,437
341,216,Jersey,Frozen food,45,Bo,119,20,1529.79,8,7.08236111111111,76.4895,644
342,299,Denver,Alcohol,49,Bo,114,19,1738.38,3,5.81397993311037,91.4936842105263,906
343,17,Seattle,Packaged food,7,Veina,9,10,579.73,21,34.1017647058824,57.973,690
344,44,Seattle,Baby,29,Bo,30,11,818.91,16,18.6115909090909,74.4463636363636,421
345,338,San Diego,Alcohol,54,Bo,149,42,1722.49,4,5.09612426035503,41.0116666666667,495
346,423,Jersey,Bakery,53,Bo,189,42,1999.23,4,4.72631205673759,47.6007142857143,580
347,114,Orlando,Packaged food,33,Bo,54,32,1034.1,2,9.07105263157895,32.315625,658
348,120,Denver,Frozen food,41,Bo,64,11,1178,5,9.81666666666667,107.090909090909,446
349,211,Boston,Shoes,46,Nilima,99,16,1428.45,6,6.76990521327014,89.278125,770
350,558,Honolulu,Shoes,60,Bo,162,28,1903.14,1,3.41064516129032,67.9692857142857,993
351,250,Seattle,Packaged food,47,Bo,114,22,1549.46,6,6.19784,70.43,713
352,152,Orlando,Shoes,40,Bo,77,17,1262.08,2,8.30315789473684,74.24,828
353,47,Honolulu,Frozen food,25,Bo,29,8,821.22,2,17.4727659574468,102.6525,400
354,381,Columbus,Shoes,59,Bo,127,25,1868.23,4,4.90349081364829,74.7292,809
355,52,Boston,Bakery,25,Bo,39,8,898.58,20,17.2803846153846,112.3225,615
356,114,Seattle,Shoes,36,Bo,73,18,1277.09,2,11.2025438596491,70.9494444444444,573
357,100,Seattle,Shoes,26,Nilima,38,12,1175.87,2,11.7587,97.9891666666667,569
358,368,Honolulu,Frozen food,56,Bo,164,16,1672.25,10,4.54415760869565,104.515625,449
359,117,Colorado Springs,Alcohol,40,Medeia,68,15,1238.21,3,10.5829914529915,82.5473333333333,665
360,533,Columbus,Shoes,57,Nilima,186,53,2108.62,6,3.95613508442777,39.7852830188679,447
362,167,Denver,Alcohol,40,Bo,78,20,1472.47,20,8.81718562874251,73.6235,912
363,222,Seattle,Baby,43,Bo,101,33,1328.35,1,5.98355855855856,40.2530303030303,503
364,29,Colorado Springs,Baby,15,Bo,21,8,725.7,24,25.0241379310345,90.7125,511
366,208,Seattle,Shoes,47,Bo,88,17,1434.56,4,6.89692307692308,84.3858823529412,663
367,44,Honolulu,Baby,15,Veina,18,22,947.13,8,21.5256818181818,43.0513636363636,784
368,227,Boston,Alcohol,46,Bo,105,12,1359.58,5,5.98933920704846,113.298333333333,574
369,259,Columbus,Alcohol,53,Bo,129,14,1565.07,9,6.04274131274131,111.790714285714,726
370,226,Colorado Springs,Packaged food,38,Medeia,119,16,1337.36,2,5.9175221238938,83.585,685
371,430,Colorado Springs,Clothes,52,Bo,142,33,1740.74,2,4.04823255813954,52.749696969697,501
372,411,Columbus,Clothes,52,Bo,147,35,1679.79,3,4.0870802919708,47.994,917
373,344,Jersey,Fresh food,48,Bo,172,25,1895.04,2,5.50883720930233,75.8016,882
374,71,Orlando,Frozen food,32,Bo,49,9,1002.98,6,14.1264788732394,111.442222222222,366
375,324,San Diego,Bakery,44,Bo,153,27,1836.99,6,5.66972222222222,68.0366666666667,577
376,117,Seattle,Bakery,35,Bo,73,21,1240.42,1,10.6018803418803,59.0676190476191,714
377,622,Seattle,Alcohol,57,Bo,176,37,2025.7,1,3.25675241157556,54.7486486486486,877
378,284,Seattle,Frozen food,50,Bo,134,24,1770.12,1,6.23281690140845,73.755,595
379,559,Columbus,Alcohol,54,Bo,174,56,1988.98,1,3.55810375670841,35.5175,764
380,107,Colorado Springs,Shoes,39,Nilima,46,16,1121.51,3,10.4814018691589,70.094375,778
381,42,Columbus,Baby,18,Bo,27,7,706.91,3,16.8311904761905,100.987142857143,806
382,111,Seattle,Baby,39,Medeia,75,7,1352.97,2,12.1889189189189,193.281428571429,644
383,78,Honolulu,Packaged food,31,Bo,63,12,1084.1,17,13.8987179487179,90.3416666666667,655
384,8,Boston,Shoes,5,Nilima,7,2,457.92,55,57.24,228.96,487
385,130,Boston,Clothes,31,Bo,55,8,1380.08,13,10.616,172.51,658
386,343,Jersey,Alcohol,53,Bo,137,27,1807.5,2,5.26967930029155,66.9444444444444,670
387,353,Honolulu,Shoes,47,Bo,137,29,1905.49,2,5.39798866855524,65.7065517241379,645
389,447,Colorado Springs,Alcohol,61,Bo,178,28,1914.86,3,4.28380313199105,68.3878571428571,654
390,241,Denver,Alcohol,40,Bo,103,19,1408.96,1,5.84630705394191,74.1557894736842,602
391,71,Columbus,Baby,27,Bo,34,9,1095.14,11,15.4245070422535,121.682222222222,674
392,25,Denver,Alcohol,19,Kellest,20,4,595.12,4,23.8048,148.78,588
393,23,Columbus,Baby,14,Alekto,19,5,752.29,16,32.7082608695652,150.458,789
394,334,Boston,Baby,32,Bo,92,12,1638.86,4,4.90676646706587,136.571666666667,560
395,192,Seattle,Baby,35,Medeia,68,29,1378.36,3,7.17895833333333,47.5296551724138,865
396,169,Columbus,Alcohol,44,Bo,111,21,1282.26,8,7.58733727810651,61.06,547
397,299,Colorado Springs,Baby,49,Bo,106,28,1762.02,2,5.89304347826087,62.9292857142857,769
398,282,Boston,Shoes,43,Bo,116,16,1783.63,3,6.32492907801418,111.476875,629
399,314,Columbus,Shoes,51,Bo,126,24,1608.17,1,5.12156050955414,67.0070833333333,772
400,109,Seattle,Bakery,25,Veina,60,8,1310.2,2,12.0201834862385,163.775,561
401,40,Boston,Frozen food,20,Bo,23,3,807.6,72,20.19,269.2,745
402,299,Seattle,Packaged food,44,Bo,105,60,1564.92,1,5.23384615384615,26.082,823
403,145,Seattle,Shoes,37,Bo,65,17,1109.09,1,7.64889655172414,65.2405882352941,736
404,445,Colorado Springs,Packaged food,48,Bo,151,29,1718.84,3,3.86256179775281,59.2703448275862,633
406,333,Seattle,Shoes,52,Bo,133,21,1759.86,1,5.28486486486486,83.8028571428571,688
407,131,Denver,Baby,34,Veina,56,13,1225.14,16,9.35221374045802,94.2415384615385,367
408,127,Seattle,Bakery,22,Akar,44,36,1193.16,2,9.39496062992126,33.1433333333333,778
409,189,San Diego,Clothes,41,Bo,77,26,1319.84,9,6.98328042328042,50.7630769230769,592
410,339,Honolulu,Alcohol,52,Bo,122,30,1755.01,2,5.17702064896755,58.5003333333333,598
411,379,Seattle,Fresh food,63,Bo,139,17,1901.21,3,5.01638522427441,111.835882352941,659
412,11,Columbus,Baby,6,Veina,10,4,592.08,12,53.8254545454545,148.02,721
413,141,Jersey,Frozen food,38,Medeia,80,14,1465.63,1,10.3945390070922,104.687857142857,546
414,363,Denver,Alcohol,54,Bo,142,18,1673.25,3,4.6095041322314,92.9583333333333,728
415,360,Columbus,Alcohol,47,Bo,156,27,1808.8,1,5.02444444444444,66.9925925925926,731
416,147,Honolulu,Alcohol,31,Bo,67,19,1251.92,5,8.51646258503401,65.8905263157895,794
418,172,Columbus,Packaged food,48,Bo,90,18,1287.92,6,7.48790697674419,71.5511111111111,582
419,577,Columbus,Alcohol,52,Bo,167,34,1789.47,3,3.10133448873484,52.6314705882353,702
420,2,Denver,Alcohol,2,Veina,2,2,297.22,48,148.61,148.61,736
421,201,Boston,Alcohol,49,Nilima,67,13,1512.41,4,7.52442786069652,116.339230769231,742
422,521,Columbus,Baby,55,Veina,169,56,1904.13,3,3.65476007677543,34.0023214285714,828
423,357,Columbus,Alcohol,54,Bo,132,26,1659.65,1,4.64887955182073,63.8326923076923,824
424,149,Seattle,Fresh food,35,Bo,76,25,1287,2,8.63758389261745,51.48,429
425,307,Colorado Springs,Alcohol,43,Bo,120,33,1645.01,3,5.35833876221498,49.8487878787879,736
427,378,Boston,Alcohol,47,Bo,127,20,1665.21,5,4.40531746031746,83.2605,841
428,114,Orlando,Clothes,40,Nilima,70,9,1148.88,32,10.0778947368421,127.653333333333,481
429,112,Colorado Springs,Alcohol,39,Bo,62,7,1208.19,6,10.7874107142857,172.598571428571,754
430,25,Boston,Baby,15,Moone,15,4,506.02,18,20.2408,126.505,712
431,154,Boston,Alcohol,29,Bo,66,17,1269.29,3,8.24214285714286,74.6641176470588,748
432,321,Columbus,Shoes,52,Bo,122,53,2089.24,2,6.50853582554517,39.4196226415094,343
433,164,Boston,Alcohol,38,Bo,87,13,1446.71,4,8.82140243902439,111.285384615385,589
434,224,Columbus,Alcohol,39,Bo,87,18,1552.36,3,6.93017857142857,86.2422222222222,532
435,71,Seattle,Frozen food,25,Akar,38,16,1200.81,3,16.9128169014085,75.050625,865
436,62,Denver,Beverages,20,Bo,36,14,818.6,1,13.2032258064516,58.4714285714286,791
437,66,Orlando,Fresh food,33,Veina,48,10,940.66,2,14.2524242424242,94.066,621
438,150,Columbus,Bakery,39,Bo,93,19,1959.97,11,13.0664666666667,103.156315789474,697
439,133,San Diego,Bakery,20,Veina,39,53,1207.72,2,9.0806015037594,22.7871698113208,677
440,175,Seattle,Baby,38,Bo,76,26,1484.75,2,8.48428571428571,57.1057692307692,696
441,317,Seattle,Alcohol,52,Bo,134,32,1735.53,2,5.47485804416404,54.2353125,592
442,44,Orlando,Baby,20,Bo,31,11,743.65,8,16.9011363636364,67.6045454545455,615
443,367,Orlando,Frozen food,57,Bo,149,23,1982.65,1,5.40231607629428,86.2021739130435,607
444,4,Honolulu,Baby,3,Veina,3,1,339.16,27,84.79,339.16,444
445,177,Columbus,Shoes,39,Bo,90,22,1294.84,7,7.3154802259887,58.8563636363636,813
446,130,Honolulu,Clothes,39,Bo,56,9,1254.22,5,9.64784615384615,139.357777777778,436
447,57,Boston,Shoes,18,Veina,27,20,910.8,3,15.9789473684211,45.54,725
448,234,Orlando,Shoes,43,Bo,113,18,1433.33,5,6.12534188034188,79.6294444444444,714
449,255,San Diego,Pets,45,Bo,102,14,1568.77,6,6.15203921568627,112.055,490
450,194,Columbus,Alcohol,43,Veina,91,15,1500.37,8,7.73386597938144,100.024666666667,237
451,78,Seattle,Shoes,25,Tanvi,53,17,1049.7,1,13.4576923076923,61.7470588235294,746
452,171,Columbus,Shoes,34,Nilima,82,12,1234.44,8,7.21894736842105,102.87,794
453,90,Seattle,Packaged food,24,Bo,34,16,1121.34,5,12.4593333333333,70.08375,731
454,317,Seattle,Alcohol,49,Bo,131,12,1643.56,4,5.18473186119874,136.963333333333,647
455,321,Honolulu,Shoes,55,Bo,133,34,1820.5,2,5.67133956386293,53.5441176470588,653
456,195,Orlando,Shoes,40,Nilima,96,13,1594.3,6,8.17589743589744,122.638461538462,703
457,222,Columbus,Packaged food,42,Bo,90,33,1569.69,5,7.07067567567568,47.5663636363636,767
458,107,Orlando,Baby,35,Bo,51,22,1214.66,1,11.3519626168224,55.2118181818182,768
459,80,Boston,Pets,24,Alekto,38,8,1141.99,8,14.274875,142.74875,588
460,141,Columbus,Shoes,44,Bo,80,23,1471.49,8,10.4360992907801,63.9778260869565,493
461,309,Colorado Springs,Packaged food,40,Bo,100,63,1580.55,2,5.11504854368932,25.0880952380952,686
462,115,Boston,Frozen food,28,Bo,69,8,1379.2,7,11.9930434782609,172.4,71
463,159,Colorado Springs,Alcohol,37,Bo,80,7,1265.56,15,7.95949685534591,180.794285714286,958
464,319,Seattle,Alcohol,44,Bo,133,34,1531.04,1,4.79949843260188,45.0305882352941,602
465,203,Columbus,Alcohol,36,Bo,74,30,1437.25,2,7.08004926108374,47.9083333333333,605
466,29,Columbus,Fresh food,17,Veina,23,6,747.57,18,25.778275862069,124.595,701
467,106,Honolulu,Shoes,35,Nilima,58,19,1238.86,16,11.687358490566,65.2031578947368,735
468,29,Colorado Springs,Fresh food,13,Veina,17,6,691.42,2,23.8420689655172,115.236666666667,598
469,265,Seattle,Alcohol,35,Bo,116,33,1537.89,1,5.80335849056604,46.6027272727273,914
470,201,Boston,Shoes,52,Bo,86,17,1388.94,5,6.91014925373134,81.7023529411765,674
471,387,Seattle,Alcohol,53,Bo,162,40,1814.08,11,4.68754521963824,45.352,432
472,266,Denver,Alcohol,56,Bo,135,22,1391.02,1,5.2293984962406,63.2281818181818,669
473,116,Jersey,Baby,32,Moone,71,22,991.93,4,8.55112068965517,45.0877272727273,799
474,229,Orlando,Bakery,46,Bo,106,30,1645.04,1,7.1835807860262,54.8346666666667,548
475,407,Denver,Alcohol,39,Bo,122,22,1771.12,5,4.35164619164619,80.5054545454545,902
477,305,Denver,Clothes,42,Bo,129,17,1586.01,2,5.20003278688525,93.2947058823529,864
478,235,Boston,Baby,44,Nilima,91,35,1483.16,1,6.31131914893617,42.376,721
479,146,Boston,Shoes,33,Bo,67,13,1398.13,3,9.57623287671233,107.548461538462,743
480,16,Columbus,Alcohol,10,Bo,12,3,503.14,7,31.44625,167.713333333333,382
481,40,Orlando,Baby,16,Veina,27,8,780.43,7,19.51075,97.55375,757
482,215,Seattle,Frozen food,38,Bo,93,24,1668.99,4,7.76274418604651,69.54125,1153
483,89,Seattle,Alcohol,30,Bo,44,16,1197.62,5,13.456404494382,74.85125,685
484,292,Honolulu,Shoes,57,Bo,116,26,1628.46,2,5.57691780821918,62.6330769230769,776
486,170,Seattle,Baby,37,Nilima,75,14,1406.3,10,8.27235294117647,100.45,713
487,157,Orlando,Alcohol,33,Bo,70,9,1253.89,2,7.98656050955414,139.321111111111,690
488,567,Colorado Springs,Shoes,64,Bo,204,17,1903.06,3,3.35636684303351,111.944705882353,700
489,90,Seattle,Shoes,30,Nilima,37,12,1016.3,10,11.2922222222222,84.6916666666667,869
490,140,Colorado Springs,Shoes,39,Bo,79,19,1145.51,7,8.18221428571429,60.29,421
491,325,Boston,Baby,43,Bo,102,25,1718.53,5,5.28778461538462,68.7412,496
492,17,Seattle,Baby,9,Bo,13,5,918,19,54,183.6,519
493,7,Boston,Packaged food,5,Bo,6,2,468.81,57,66.9728571428571,234.405,662
495,138,Seattle,Clothes,33,Tanvi,50,30,1311.68,1,9.50492753623188,43.7226666666667,768
496,257,Seattle,Alcohol,55,Bo,127,23,1748.17,1,6.80221789883269,76.0073913043478,943
497,197,Jersey,Bakery,38,Bo,113,25,2504.44,15,12.7128934010152,100.1776,722
498,410,Boston,Pets,57,Bo,157,16,1838.35,5,4.48378048780488,114.896875,509
499,621,Seattle,Shoes,57,Bo,110,82,1850.19,2,2.97937198067633,22.5632926829268,668
500,357,Colorado Springs,Shoes,52,Nilima,137,43,1773.15,1,4.96680672268908,41.2360465116279,561
501,102,Colorado Springs,Shoes,30,Bo,58,23,1051.82,2,10.3119607843137,45.7313043478261,665
502,422,Orlando,Alcohol,49,Bo,129,24,1775.02,1,4.20620853080569,73.9591666666667,488
503,233,Columbus,Pets,49,Alekto,109,25,1543.19,6,6.6231330472103,61.7276,595
504,330,Honolulu,Alcohol,48,Bo,122,34,1513.04,2,4.5849696969697,44.5011764705882,771
505,166,Colorado Springs,Shoes,46,Bo,104,6,1309.54,2,7.88879518072289,218.256666666667,808
506,327,Columbus,Frozen food,58,Bo,162,22,1805.94,10,5.52275229357798,82.0881818181818,723
507,265,Boston,Frozen food,48,Bo,139,24,1565.09,2,5.906,65.2120833333333,849
508,227,Jersey,Shoes,45,Bo,108,25,1725.75,1,7.60242290748899,69.03,714
509,206,Columbus,Fresh food,46,Bo,106,13,1394.57,15,6.7697572815534,107.274615384615,703
510,278,Orlando,Shoes,50,Bo,120,35,1566.39,3,5.6344964028777,44.754,625
511,46,Orlando,Clothes,22,Bo,30,12,852.67,4,18.5363043478261,71.0558333333333,678
512,81,Orlando,Frozen food,28,Bo,45,15,1086.07,1,13.4082716049383,72.4046666666667,699
513,389,Seattle,Alcohol,47,Bo,103,46,1732.46,1,4.45362467866324,37.6621739130435,741
514,240,Seattle,Alcohol,42,Bo,94,15,1537.71,2,6.407125,102.514,758
515,159,Columbus,Shoes,38,Bo,95,14,1331.41,4,8.37364779874214,95.1007142857143,781
516,238,Seattle,Baby,38,Bo,92,29,1582.63,1,6.64970588235294,54.5734482758621,846
517,101,Columbus,Beverages,19,Bo,36,12,1160.12,3,11.4863366336634,96.6766666666667,583
518,253,Honolulu,Clothes,49,Veina,105,14,1553.09,3,6.13869565217391,110.935,546
519,134,Jersey,Baby,47,Moone,79,11,1263.22,3,9.42701492537313,114.838181818182,535
520,104,Orlando,Shoes,28,Nilima,57,19,1170.67,3,11.2564423076923,61.6142105263158,482
521,319,San Diego,Frozen food,50,Bo,99,16,1736.45,4,5.44341692789969,108.528125,713
522,88,Seattle,Beverages,23,Veina,54,13,1004.71,8,11.4171590909091,77.2853846153846,819
523,185,Boston,Frozen food,34,Bo,93,31,1272.1,1,6.87621621621622,41.0354838709677,816
524,106,Honolulu,Packaged food,32,Bo,60,14,1167.21,12,11.0114150943396,83.3721428571429,534
525,226,Boston,Shoes,47,Bo,123,23,1595.77,1,7.06092920353982,69.3813043478261,767
526,438,Boston,Baby,52,Moone,167,47,1773.47,1,4.04901826484018,37.7334042553192,405
527,304,Colorado Springs,Alcohol,46,Bo,140,29,1658.95,10,5.45707236842105,57.2051724137931,561
528,41,Seattle,Shoes,17,Nilima,21,16,724.5,6,17.6707317073171,45.28125,590
529,64,Seattle,Pets,11,Nilima,21,22,1156.84,6,18.075625,52.5836363636364,673
530,210,Seattle,Frozen food,35,Bo,74,11,1503.56,2,7.15980952380952,136.687272727273,731
531,168,Denver,Alcohol,38,Bo,91,23,1305.69,1,7.77196428571429,56.7691304347826,685
532,162,Denver,Fresh food,45,Bo,95,19,1443.41,10,8.90993827160494,75.9689473684211,715
533,68,Orlando,Beverages,26,Bo,40,13,1015,15,14.9264705882353,78.0769230769231,693
534,171,Seattle,Alcohol,35,Bo,77,23,1420.31,4,8.30590643274854,61.7526086956522,889
536,172,Denver,Frozen food,48,Bo,95,23,1401.15,5,8.14622093023256,60.9195652173913,776
537,184,Honolulu,Baby,39,Nilima,79,8,1458.66,5,7.9275,182.3325,713
538,116,Columbus,Packaged food,38,Bo,65,12,1119.63,6,9.65198275862069,93.3025,687
539,286,Columbus,Alcohol,35,Bo,52,13,1523.95,3,5.3284965034965,117.226923076923,690
540,168,Orlando,Alcohol,40,Bo,74,25,1450.91,3,8.63636904761905,58.0364,721
542,298,Honolulu,Beverages,55,Bo,126,35,1561.72,1,5.2406711409396,44.6205714285714,941
543,246,Boston,Alcohol,44,Nilima,84,16,1575.44,6,6.40422764227642,98.465,865
544,218,Denver,Pets,38,Bo,71,14,1456.29,5,6.68022935779817,104.020714285714,521
545,204,Boston,Alcohol,35,Bo,74,10,1472.26,1,7.21696078431373,147.226,863
546,328,Denver,Baby,53,Nilima,121,27,1776.91,4,5.41740853658537,65.8114814814815,638
547,205,Boston,Packaged food,37,Bo,78,34,1323.91,2,6.45809756097561,38.9385294117647,612
548,280,Boston,Baby,52,Bo,128,10,1871.44,10,6.68371428571429,187.144,570
549,189,Boston,Alcohol,40,Bo,87,11,1144.53,5,6.05571428571429,104.048181818182,523
550,43,Jersey,Alcohol,17,Bo,29,10,726.77,5,16.9016279069767,72.677,786
551,418,Seattle,Packaged food,46,Bo,128,33,1811.93,1,4.33476076555024,54.9069696969697,765
552,107,Columbus,Clothes,31,Bo,52,17,1104.94,2,10.3265420560748,64.9964705882353,794
555,142,Columbus,Baby,37,Bo,49,10,1280.09,15,9.01471830985915,128.009,616
556,405,Columbus,Shoes,56,Nilima,185,51,1799.58,1,4.44340740740741,35.2858823529412,687
557,192,Jersey,Alcohol,43,Bo,95,23,1365.75,3,7.11328125,59.3804347826087,841
558,313,Honolulu,Alcohol,49,Bo,124,21,1656.33,3,5.29178913738019,78.8728571428571,808
559,180,Orlando,Bakery,41,Bo,75,34,1432.25,9,7.95694444444444,42.125,766
560,101,Seattle,Packaged food,29,Bo,47,16,1295.01,2,12.8218811881188,80.938125,595
561,339,Denver,Shoes,55,Bo,150,27,1825.05,1,5.38362831858407,67.5944444444444,766
562,102,Seattle,Frozen food,32,Bo,71,14,1094.69,39,10.7322549019608,78.1921428571429,496
563,95,Seattle,Frozen food,20,Alekto,34,13,1276.24,4,13.4341052631579,98.1723076923077,645
564,210,Boston,Baby,28,Veina,61,12,1577.82,9,7.51342857142857,131.485,728
565,60,Denver,Baby,22,Bo,30,11,1037.95,2,17.2991666666667,94.3590909090909,1002
566,232,Colorado Springs,Fresh food,45,Bo,109,22,1442.82,10,6.21905172413793,65.5827272727273,450
567,56,Denver,Frozen food,29,Bo,35,9,902.05,8,16.1080357142857,100.227777777778,660
568,3,Honolulu,Baby,3,Veina,3,1,255.29,2,85.0966666666667,255.29,380
569,313,Denver,Frozen food,48,Moone,132,24,1715.59,1,5.48111821086262,71.4829166666667,824
570,319,Boston,Alcohol,52,Bo,136,32,1457.29,2,4.56830721003135,45.5403125,788
571,184,Columbus,Alcohol,37,Bo,72,37,1328.92,1,7.22239130434783,35.9167567567568,546
572,80,Seattle,Shoes,34,Bo,55,5,961.68,8,12.021,192.336,610
573,79,Denver,Baby,29,Nilima,40,9,1152.33,4,14.5864556962025,128.036666666667,703
574,148,Honolulu,Baby,40,Bo,80,30,1218.86,1,8.23554054054054,40.6286666666667,924
575,196,Colorado Springs,Frozen food,38,Nilima,91,40,1559.48,1,7.9565306122449,38.987,556
577,224,Seattle,Alcohol,38,Kellest,93,42,1348.44,2,6.01982142857143,32.1057142857143,652
578,106,Columbus,Alcohol,35,Medeia,58,25,1177.18,2,11.1054716981132,47.0872,558
579,98,Boston,Frozen food,30,Bo,47,9,1209.86,4,12.3455102040816,134.428888888889,724
580,314,Seattle,Shoes,55,Moone,162,14,1727.86,5,5.50273885350318,123.418571428571,857
581,24,Orlando,Baby,11,Bo,14,10,735.77,3,30.6570833333333,73.577,640
582,114,Seattle,Baby,27,Alekto,59,12,1350.75,5,11.8486842105263,112.5625,853
583,72,Boston,Alcohol,21,Veina,36,17,1004.9,4,13.9569444444444,59.1117647058824,796
584,237,Columbus,Beverages,48,Bo,100,21,1673.89,7,7.06282700421941,79.7090476190476,437
