id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,salesThisMon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
288,246,Boston,Pets,50,Bo,115,20,1719.8,657.71,7,6.99105691056911,85.99,615
289,312,Boston,Shoes,51,Bo,114,23,1534.33,688.27,1,4.91772435897436,66.71,708
290,299,San Diego,Beverages,58,Bo,146,36,1747.49,502.07,1,5.84444816053512,48.5413888888889,372
291,445,Orlando,Shoes,57,Bo,122,18,1843.57,740.42,2,4.14285393258427,102.420555555556,745
292,30,Boston,Alcohol,14,Bo,23,3,857.51,442.68,18,28.5836666666667,285.836666666667,381
293,332,Columbus,Alcohol,52,Bo,153,15,1713.05,487,8,5.15978915662651,114.203333333333,387
294,283,Orlando,Alcohol,48,Bo,126,42,1404.41,639.09,4,4.96257950530035,33.4383333333333,614
295,220,Denver,Alcohol,42,Bo,113,15,1406.32,845.69,1,6.39236363636364,93.7546666666667,746
296,197,Boston,Shoes,43,Bo,68,29,1552.09,700.51,4,7.87862944162436,53.5203448275862,623
297,483,Boston,Alcohol,51,Bo,124,13,1867.3,853.17,7,3.86604554865424,143.638461538462,597
298,146,San Diego,Packaged food,28,Veina,51,28,1209.71,560.99,1,8.28568493150685,43.2039285714286,628
299,307,Seattle,Alcohol,49,Bo,140,23,1653.04,805.48,1,5.38449511400651,71.8713043478261,832
300,170,Seattle,Frozen food,43,Bo,93,14,1271.97,677.29,3,7.48217647058824,90.855,711
301,265,Seattle,Bakery,50,Bo,123,24,1594.24,775.47,7,6.016,66.4266666666667,866
302,43,Honolulu,Frozen food,19,Bo,32,6,890.45,529.04,23,20.7081395348837,148.408333333333,671
303,419,Orlando,Clothes,45,Veina,135,24,1895.13,935.57,1,4.52298329355609,78.96375,791
304,83,Jersey,Baby,34,Veina,57,10,959.32,324.15,2,11.5580722891566,95.932,570
305,130,Honolulu,Frozen food,40,Bo,71,18,1250.21,512.22,2,9.617,69.4561111111111,820
306,162,Seattle,Frozen food,38,Bo,103,12,1645.16,1097.23,2,10.1553086419753,137.096666666667,1084
307,169,Honolulu,Alcohol,41,Bo,75,16,1273.9,723.41,10,7.53786982248521,79.61875,713
308,328,Columbus,Shoes,51,Bo,156,33,1690.72,699.37,2,5.15463414634146,51.2339393939394,620
309,57,Colorado Springs,Baby,19,Veina,25,29,718.82,464.53,6,12.6108771929825,24.7868965517241,759
310,143,Boston,Shoes,45,Moone,76,9,1117.27,558.06,3,7.81307692307692,124.141111111111,821
311,19,Boston,Baby,12,Veina,13,10,582.1,249.22,9,30.6368421052632,58.21,488
312,311,Boston,Alcohol,51,Bo,112,30,1805.88,911.43,3,5.80668810289389,60.196,670
313,364,Orlando,Shoes,43,Bo,100,27,1744.74,780.9,8,4.79324175824176,64.62,972
314,211,Seattle,Frozen food,52,Bo,111,14,1463.69,553.2,22,6.93691943127962,104.549285714286,474
315,902,Seattle,Packaged food,68,Bo,252,61,2457.41,975.77,1,2.72440133037694,40.2854098360656,456
316,166,Boston,Baby,47,Bo,76,13,1179.37,594.85,2,7.10463855421687,90.7207692307692,825
317,261,Colorado Springs,Baby,33,Nilima,78,60,1428.3,633.98,3,5.47241379310345,23.805,450
318,88,Seattle,Bakery,29,Veina,43,15,1189.89,440.78,4,13.5214772727273,79.326,516
319,28,Seattle,Frozen food,14,Bo,16,8,687.64,268.88,24,24.5585714285714,85.955,630
320,181,Seattle,Packaged food,45,Bo,76,33,1229.41,567.98,3,6.79232044198895,37.2548484848485,706
321,179,Denver,Alcohol,43,Bo,104,14,1298.41,480.59,2,7.25368715083799,92.7435714285714,699
322,18,Seattle,Bakery,9,Veina,13,6,722.87,341.88,1,40.1594444444444,120.478333333333,672
325,161,Boston,Alcohol,41,Bo,79,8,1179.79,640.36,1,7.32788819875776,147.47375,817
326,278,Jersey,Alcohol,45,Tanvi,90,27,1556.06,662.61,2,5.5973381294964,57.6318518518518,525
327,233,Orlando,Shoes,38,Nilima,78,15,1422.02,674.09,1,6.10309012875536,94.8013333333333,658
328,96,Columbus,Clothes,35,Bo,54,16,1122.37,391.44,17,11.6913541666667,70.148125,603
329,17,Columbus,Baby,12,Nilima,11,3,645.33,434.17,2,37.9605882352941,215.11,636
330,246,San Diego,Shoes,52,Bo,122,36,1507.27,683.14,2,6.12711382113821,41.8686111111111,507
331,235,Colorado Springs,Shoes,45,Bo,133,42,1597.86,686.52,1,6.79940425531915,38.0442857142857,624
332,277,Columbus,Alcohol,52,Bo,131,17,1638.79,518.36,3,5.91620938628159,96.3994117647059,496
333,47,Seattle,Baby,14,Nilima,29,11,826.23,365.76,13,17.5793617021277,75.1118181818182,682
334,153,Colorado Springs,Alcohol,48,Nilima,89,11,1267.74,384.53,3,8.28588235294118,115.249090909091,358
335,19,Seattle,Baby,11,Alekto,15,5,644.85,431.6,9,33.9394736842105,128.97,601
336,484,Seattle,Alcohol,49,Bo,132,26,1965.17,925.15,3,4.06026859504132,75.5834615384615,579
337,127,Columbus,Shoes,28,Bo,52,22,1199.47,596.27,5,9.44464566929134,54.5213636363636,555
339,166,Columbus,Packaged food,40,Bo,84,27,1293.01,707.58,1,7.78921686746988,47.8892592592593,747
340,276,Boston,Shoes,45,Bo,116,14,1671.15,629.2,1,6.05489130434783,119.367857142857,406
341,246,Jersey,Frozen food,48,Bo,121,23,1689.63,745.95,1,6.86841463414634,73.4621739130435,613
342,280,Denver,Frozen food,53,Bo,118,17,1696.64,752.21,4,6.05942857142857,99.8023529411765,875
343,16,Seattle,Beverages,8,Veina,10,8,562.8,274.79,12,35.175,70.35,659
344,61,Seattle,Baby,32,Bo,39,13,924.48,222.13,10,15.1554098360656,71.1138461538462,390
345,390,San Diego,Shoes,61,Bo,149,44,1796.54,617.25,1,4.60651282051282,40.8304545454545,464
346,448,Jersey,Bakery,55,Bo,196,43,2009.04,856.04,2,4.48446428571429,46.7218604651163,549
347,122,Orlando,Packaged food,34,Bo,56,32,1043.18,392.48,1,8.55065573770492,32.599375,627
348,132,Denver,Frozen food,38,Bo,65,9,1196.03,469.57,4,9.06083333333333,132.892222222222,415
349,159,Boston,Shoes,41,Nilima,77,13,1309.74,690.34,3,8.23735849056604,100.749230769231,739
350,480,Honolulu,Frozen food,59,Bo,146,25,1846.03,972.06,5,3.84589583333333,73.8412,962
351,221,Seattle,Clothes,42,Bo,112,18,1483.93,743.6,2,6.71461538461539,82.4405555555556,682
352,126,Orlando,Frozen food,37,Bo,67,16,1179.56,616.27,20,9.3615873015873,73.7225,797
353,59,Honolulu,Alcohol,32,Bo,40,9,888.26,309.65,30,15.0552542372881,98.6955555555556,369
354,373,Columbus,Frozen food,53,Bo,120,25,1769.35,965.06,4,4.74356568364611,70.774,778
355,57,Boston,Bakery,26,Bo,43,10,950.09,275.59,5,16.6682456140351,95.009,584
356,127,Seattle,Shoes,45,Bo,77,17,1308.81,594.1,6,10.3055905511811,76.9888235294118,542
357,140,Seattle,Shoes,31,Nilima,57,18,1304.87,443.53,2,9.3205,72.4927777777778,538
358,416,Honolulu,Frozen food,56,Bo,182,21,1728.6,605.5,2,4.15528846153846,82.3142857142857,418
359,140,Colorado Springs,Alcohol,37,Medeia,72,16,1268.77,652.32,3,9.06264285714286,79.298125,634
360,498,Columbus,Shoes,52,Nilima,166,54,2095.59,934.81,2,4.20801204819277,38.8072222222222,416
361,68,Honolulu,Alcohol,21,Bo,46,9,1042.92,742.85,14,15.3370588235294,115.88,870
362,166,Denver,Frozen food,39,Bo,75,20,1377.75,690.59,5,8.29969879518072,68.8875,881
363,213,Seattle,Baby,40,Bo,104,31,1299.94,555.78,1,6.10300469483568,41.9335483870968,472
364,33,Colorado Springs,Pets,16,Bo,23,9,834.24,218.63,5,25.28,92.6933333333333,480
366,238,Seattle,Shoes,48,Bo,101,18,1451.88,688.48,1,6.10033613445378,80.66,632
367,32,Honolulu,Baby,13,Nilima,16,16,885.86,405.67,6,27.683125,55.36625,753
368,202,Boston,Alcohol,42,Bo,107,12,1352.33,662.72,1,6.69470297029703,112.694166666667,543
369,254,Columbus,Alcohol,53,Bo,130,14,1533.9,636.91,4,6.03897637795276,109.564285714286,695
370,236,Colorado Springs,Packaged food,38,Bo,119,16,1362.4,573.87,4,5.7728813559322,85.15,654
371,380,Colorado Springs,Clothes,53,Bo,131,29,1666.92,767.7,4,4.38663157894737,57.48,470
372,408,Columbus,Clothes,50,Bo,127,33,1634.79,811.35,4,4.00683823529412,49.5390909090909,886
373,366,Jersey,Fresh food,52,Bo,186,21,1907.54,870.37,7,5.21185792349727,90.8352380952381,851
374,138,Orlando,Alcohol,44,Bo,88,16,1288.49,450.37,2,9.33688405797101,80.530625,335
375,341,San Diego,Bakery,47,Bo,163,27,1860.07,754.02,3,5.45475073313783,68.8914814814815,546
376,120,Seattle,Alcohol,34,Bo,77,19,1225.15,576.92,8,10.2095833333333,64.4815789473684,683
377,604,Seattle,Alcohol,59,Bo,163,37,1985.55,990.55,1,3.28733443708609,53.6635135135135,846
378,302,Seattle,Frozen food,49,Bo,131,24,1812.73,856.39,3,6.00241721854305,75.5304166666667,564
379,534,Columbus,Alcohol,50,Bo,170,55,1959.78,863.31,1,3.67,35.6323636363636,733
380,85,Colorado Springs,Shoes,30,Nilima,41,12,1038.59,547.15,4,12.2187058823529,86.5491666666667,747
381,34,Columbus,Alcohol,17,Bo,17,6,732.66,430.73,26,21.5488235294118,122.11,775
382,70,Seattle,Baby,31,Medeia,53,5,1152.45,683.11,7,16.4635714285714,230.49,613
383,80,Honolulu,Fresh food,34,Nilima,66,12,1103.93,370.11,15,13.799125,91.9941666666667,624
385,146,Boston,Clothes,32,Bo,65,9,1404.44,589.01,5,9.61945205479452,156.048888888889,627
386,380,Jersey,Clothes,55,Bo,141,30,1833.37,812.72,2,4.82465789473684,61.1123333333333,639
387,314,Honolulu,Pets,51,Bo,124,26,1816.36,850.55,1,5.78458598726115,69.86,614
388,80,Jersey,Frozen food,30,Bo,46,16,983.65,369.36,4,12.295625,61.478125,409
389,450,Colorado Springs,Alcohol,56,Bo,178,30,1908.39,888.24,4,4.24086666666667,63.613,623
390,282,Denver,Alcohol,41,Bo,104,21,1492.03,564.27,1,5.2908865248227,71.0490476190476,571
391,83,Columbus,Baby,28,Medeia,36,11,1109,453.37,8,13.3614457831325,100.818181818182,643
392,47,Denver,Shoes,22,Kellest,33,6,779.87,306.81,4,16.5929787234043,129.978333333333,557
393,20,Columbus,Shoes,12,Alekto,17,5,640.62,419.44,17,32.031,128.124,758
394,324,Boston,Baby,33,Bo,94,12,1630.6,778.12,11,5.03271604938272,135.883333333333,529
395,189,Seattle,Baby,32,Medeia,61,33,1359.8,632.77,1,7.19470899470899,41.2060606060606,834
396,172,Columbus,Alcohol,45,Bo,102,24,1297.38,601.51,7,7.54290697674419,54.0575,516
397,246,Colorado Springs,Alcohol,46,Bo,102,26,1728.59,773.27,2,7.02678861788618,66.4842307692308,738
398,367,Boston,Shoes,47,Bo,127,18,1904.4,665.54,2,5.18910081743869,105.8,598
399,266,Columbus,Shoes,49,Bo,110,21,1545.71,847.02,4,5.81093984962406,73.6052380952381,741
400,111,Seattle,Bakery,29,Alekto,65,9,1397.89,567.45,9,12.5936036036036,155.321111111111,530
402,297,Seattle,Alcohol,48,Nilima,109,52,1568.52,720.34,3,5.28121212121212,30.1638461538462,792
403,128,Seattle,Shoes,34,Bo,60,13,1094.7,499.45,1,8.55234375,84.2076923076923,705
404,456,Colorado Springs,Shoes,49,Bo,153,30,1768.85,771.65,1,3.87905701754386,58.9616666666667,602
405,148,Honolulu,Beverages,45,Bo,79,16,1230.95,144.22,2,8.31722972972973,76.934375,194
406,368,Seattle,Pets,54,Bo,139,22,1800.34,856.36,2,4.89222826086957,81.8336363636364,657
407,163,Denver,Baby,36,Veina,65,14,1340.74,418.3,2,8.22539877300614,95.7671428571429,336
408,90,Seattle,Frozen food,18,Akar,32,28,1079.57,594.26,3,11.9952222222222,38.5560714285714,747
409,159,San Diego,Clothes,35,Bo,60,22,1233.68,596.38,4,7.75899371069182,56.0763636363636,561
410,361,Honolulu,Baby,55,Bo,132,30,1790.92,805.21,2,4.9609972299169,59.6973333333333,567
411,386,Seattle,Fresh food,62,Bo,146,17,1911.68,797.96,7,4.95253886010363,112.451764705882,628
412,7,Columbus,Baby,3,Veina,6,3,523.59,266.7,15,74.7985714285714,174.53,690
413,108,Jersey,Frozen food,36,Medeia,69,11,1370.77,553.61,5,12.6923148148148,124.615454545455,515
414,253,Denver,Alcohol,52,Bo,118,17,1529.72,803.54,5,6.04632411067194,89.9835294117647,697
415,294,Columbus,Alcohol,47,Bo,135,24,1709.28,865.79,6,5.81387755102041,71.22,700
416,174,Honolulu,Shoes,40,Bo,79,20,1322.76,563.95,1,7.60206896551724,66.138,763
417,10,Boston,Bakery,9,Alekto,10,3,477.75,323.96,64,47.775,159.25,508
418,184,Columbus,Baby,50,Bo,101,16,1320.42,553.28,1,7.17619565217391,82.52625,551
419,544,Columbus,Alcohol,50,Bo,168,34,1735.92,847.04,2,3.19102941176471,51.0564705882353,671
421,209,Boston,Alcohol,43,Nilima,67,13,1524.08,697.55,1,7.29224880382775,117.236923076923,711
422,429,Columbus,Baby,49,Veina,154,45,1800.67,898.28,1,4.19736596736597,40.0148888888889,797
423,383,Columbus,Alcohol,58,Bo,147,25,1695.41,725.25,1,4.42665796344648,67.8164,793
424,200,Seattle,Alcohol,41,Nilima,95,29,1414.44,482.72,7,7.0722,48.7737931034483,398
425,304,Colorado Springs,Alcohol,40,Bo,114,33,1673.33,740.34,2,5.504375,50.7069696969697,705
427,433,Boston,Alcohol,53,Bo,158,20,1702.19,769.65,4,3.93115473441109,85.1095,810
429,98,Colorado Springs,Clothes,38,Nilima,54,8,1150.81,675,45,11.7429591836735,143.85125,723
430,35,Boston,Baby,18,Moone,21,6,543.88,277.76,1,15.5394285714286,90.6466666666667,681
431,141,Boston,Bakery,29,Bo,56,15,1220.73,626.09,1,8.65765957446808,81.382,717
432,432,Columbus,Shoes,56,Bo,158,66,2346.65,602.17,1,5.43206018518519,35.555303030303,312
433,197,Boston,Frozen food,46,Bo,103,16,1552.88,525.97,5,7.88263959390863,97.055,558
434,235,Columbus,Fresh food,39,Bo,91,18,1619.06,646.73,2,6.8896170212766,89.9477777777778,501
435,58,Seattle,Frozen food,21,Alekto,27,14,1103.72,617.06,2,19.0296551724138,78.8371428571429,834
436,45,Denver,Alcohol,19,Kellest,23,13,726.21,394.42,4,16.138,55.8623076923077,760
437,40,Orlando,Fresh food,24,Veina,33,6,801.4,454.88,1,20.035,133.566666666667,590
438,175,Columbus,Bakery,39,Bo,100,23,2010.32,776.55,7,11.4875428571429,87.4052173913043,666
439,122,San Diego,Fresh food,20,Nilima,38,50,1186.62,530.28,2,9.72639344262295,23.7324,646
440,148,Seattle,Baby,33,Nilima,69,25,1463.54,621.98,15,9.88878378378378,58.5416,665
441,336,Seattle,Alcohol,43,Bo,121,34,1721.7,856.83,12,5.12410714285714,50.6382352941176,561
442,49,Orlando,Shoes,20,Bo,26,12,735.79,353.33,5,15.0161224489796,61.3158333333333,584
443,363,Orlando,Frozen food,58,Bo,149,22,1970.95,849.42,8,5.42961432506887,89.5886363636364,576
445,116,Columbus,Shoes,31,Bo,71,20,1160.4,689.87,2,10.0034482758621,58.02,782
446,160,Honolulu,Clothes,40,Bo,60,11,1339.71,293.72,2,8.3731875,121.791818181818,405
447,42,Boston,Shoes,14,Veina,20,16,800.52,437.99,4,19.06,50.0325,694
448,262,Orlando,Shoes,45,Bo,121,19,1482.31,718.19,7,5.65767175572519,78.0163157894737,683
449,280,San Diego,Pets,44,Bo,106,13,1617.93,525.99,4,5.77832142857143,124.456153846154,459
450,282,Columbus,Alcohol,52,Veina,122,21,1724.59,520.41,6,6.11556737588652,82.1233333333333,206
451,82,Seattle,Frozen food,29,Bo,58,18,1064.25,556.89,9,12.9786585365854,59.125,715
452,157,Columbus,Shoes,38,Nilima,81,12,1181.3,576.05,4,7.52420382165605,98.4416666666667,763
453,102,Seattle,Baby,23,Bo,35,14,1103.95,577.41,2,10.8230392156863,78.8535714285714,700
454,411,Seattle,Alcohol,58,Bo,147,15,1771.03,735.29,15,4.30907542579075,118.068666666667,616
455,326,Honolulu,Shoes,51,Bo,131,32,1816.69,850.86,2,5.57266871165644,56.7715625,622
456,187,Orlando,Shoes,44,Nilima,105,12,1570.47,739.11,8,8.39823529411765,130.8725,672
457,207,Columbus,Packaged food,38,Bo,78,35,1531.8,716.86,1,7.4,43.7657142857143,736
458,129,Orlando,Baby,36,Bo,67,24,1304.31,553.66,8,10.1109302325581,54.34625,737
459,82,Boston,Pets,28,Veina,44,10,1108.56,509.54,3,13.5190243902439,110.856,557
460,203,Columbus,Shoes,51,Bo,100,31,1652.83,543.15,10,8.1420197044335,53.3170967741935,462
461,371,Colorado Springs,Shoes,47,Bo,118,64,1713.83,665.68,1,4.61948787061995,26.77859375,655
462,172,Boston,Frozen food,36,Bo,92,10,1618.3,240.9,17,9.40872093023256,161.83,40
463,144,Colorado Springs,Alcohol,34,Bo,76,7,1272.52,561.48,9,8.83694444444444,181.788571428571,927
464,296,Seattle,Alcohol,40,Bo,115,37,1469.44,726.89,1,4.96432432432432,39.7145945945946,571
465,196,Columbus,Pets,37,Bo,83,31,1418.77,700.2,1,7.23862244897959,45.7667741935484,574
466,28,Columbus,Fresh food,20,Bo,22,6,755.2,256.47,5,26.9714285714286,125.866666666667,670
467,92,Honolulu,Shoes,32,Nilima,48,18,1205.24,542.82,2,13.1004347826087,66.9577777777778,704
468,39,Colorado Springs,Fresh food,18,Veina,20,9,792.65,398.12,9,20.324358974359,88.0722222222222,567
469,261,Seattle,Alcohol,34,Bo,110,32,1518.06,678.49,1,5.81632183908046,47.439375,883
470,185,Boston,Shoes,53,Nilima,82,16,1326.43,668.62,5,7.16989189189189,82.901875,643
471,316,Seattle,Alcohol,47,Bo,149,37,1762.4,831.98,10,5.57721518987342,47.6324324324324,401
472,257,Denver,Baby,58,Bo,131,18,1355.34,730.11,2,5.27369649805447,75.2966666666667,638
473,82,Jersey,Baby,28,Veina,60,13,807.53,503.27,5,9.84792682926829,62.1176923076923,768
474,251,Orlando,Bakery,50,Bo,106,30,1721.7,738.3,3,6.8593625498008,57.39,517
475,361,Denver,Alcohol,36,Bo,106,25,1626.12,892.97,6,4.50448753462604,65.0448,871
477,221,Denver,Clothes,35,Bo,94,13,1416.73,725.37,2,6.41054298642534,108.979230769231,833
478,220,Boston,Alcohol,43,Nilima,86,33,1441.14,705.09,2,6.55063636363636,43.6709090909091,690
479,132,Boston,Shoes,36,Alekto,64,13,1336.52,701.06,11,10.1251515151515,102.809230769231,712
480,24,Columbus,Packaged food,13,Bo,14,6,621.62,204.72,50,25.9008333333333,103.603333333333,351
481,43,Orlando,Baby,19,Veina,32,8,755.93,389.98,5,17.5797674418605,94.49125,726
482,180,Seattle,Frozen food,37,Bo,82,19,1492.5,862.59,1,8.29166666666667,78.5526315789474,1122
483,78,Seattle,Alcohol,28,Bo,41,15,1136.65,576.76,3,14.5724358974359,75.7766666666667,654
484,266,Honolulu,Shoes,52,Bo,101,23,1609.74,704.68,1,6.05165413533835,69.9886956521739,745
486,162,Seattle,Alcohol,37,Nilima,76,15,1365.07,583.67,6,8.42635802469136,91.0046666666667,682
487,133,Orlando,Shoes,32,Bo,56,9,1184.78,650.51,14,8.90812030075188,131.642222222222,659
488,538,Colorado Springs,Shoes,61,Bo,194,15,1863.31,912.82,4,3.46340148698885,124.220666666667,669
489,58,Seattle,Shoes,23,Nilima,29,8,867.76,532.6,20,14.9613793103448,108.47,838
490,127,Colorado Springs,Shoes,36,Bo,70,20,1121.14,509.24,1,8.82787401574803,56.057,390
491,335,Boston,Baby,46,Bo,113,25,1724.41,725.27,1,5.14749253731343,68.9764,465
492,32,Seattle,Baby,17,Bo,26,7,1000.95,197.04,9,31.2796875,142.992857142857,488
494,43,Denver,Alcohol,13,Veina,24,5,954.38,233.13,2,22.1948837209302,190.876,301
495,140,Seattle,Clothes,30,Tanvi,46,33,1312.02,566.96,2,9.37157142857143,39.7581818181818,737
496,130,Seattle,Alcohol,39,Alekto,70,15,1396.46,1012.21,1,10.742,93.0973333333333,912
497,271,Jersey,Packaged food,44,Veina,143,33,2525.18,989.67,1,9.3180073800738,76.5206060606061,691
498,470,Boston,Shoes,61,Bo,172,20,1922.73,748.14,1,4.09091489361702,96.1365,478
499,568,Seattle,Shoes,54,Nilima,109,77,1813.13,865.41,1,3.19213028169014,23.5471428571429,637
500,457,Colorado Springs,Shoes,50,Nilima,165,51,1890.32,680.46,4,4.13636761487965,37.0650980392157,530
501,85,Colorado Springs,Shoes,24,Bo,39,19,983.74,537.13,2,11.5734117647059,51.7757894736842,634
502,473,Orlando,Alcohol,49,Bo,134,27,1845.19,767.66,3,3.90103594080338,68.3403703703704,457
503,211,Columbus,Shoes,44,Alekto,97,22,1508.78,656.2,3,7.15061611374408,68.5809090909091,564
504,353,Honolulu,Baby,51,Bo,124,35,1524.79,708.83,2,4.31951841359773,43.5654285714286,740
505,179,Colorado Springs,Fresh food,51,Bo,114,6,1270.89,731.24,37,7.09994413407821,211.815,777
506,335,Columbus,Frozen food,58,Bo,158,20,1840.31,815.67,3,5.49346268656716,92.0155,692
507,213,Boston,Frozen food,44,Bo,123,19,1453.5,685.32,3,6.82394366197183,76.5,818
508,265,Jersey,Shoes,47,Bo,124,28,1755.6,822.9,2,6.62490566037736,62.7,683
509,200,Columbus,Fresh food,47,Bo,102,11,1380.78,604.17,32,6.9039,125.525454545455,672
510,331,Orlando,Shoes,51,Bo,145,34,1692.61,748.87,2,5.1136253776435,49.7826470588235,594
511,41,Orlando,Alcohol,19,Bo,27,10,841.72,413.24,5,20.529756097561,84.172,647
512,57,Orlando,Frozen food,25,Bo,38,12,957.24,578.08,3,16.7936842105263,79.77,668
513,313,Seattle,Bakery,45,Bo,92,43,1644.96,809.18,2,5.25546325878594,38.2548837209302,710
514,252,Seattle,Frozen food,36,Bo,94,18,1542.05,744.43,6,6.11924603174603,85.6694444444444,727
515,128,Columbus,Shoes,35,Bo,88,13,1255.98,673.95,3,9.81234375,96.6138461538462,750
516,171,Seattle,Baby,33,Bo,74,17,1400.17,816.96,8,8.18812865497076,82.3629411764706,815
517,111,Columbus,Beverages,23,Bo,43,14,1218.06,519.92,2,10.9735135135135,87.0042857142857,552
518,329,Honolulu,Clothes,52,Bo,131,17,1674.52,591.99,3,5.089726443769,98.5011764705882,515
519,155,Jersey,Alcohol,47,Moone,81,11,1314.98,495.83,1,8.48374193548387,119.543636363636,504
520,126,Orlando,Alcohol,31,Bo,72,17,1256.96,570.92,6,9.97587301587302,73.9388235294118,451
521,283,San Diego,Frozen food,50,Bo,97,15,1663.73,762.98,7,5.87890459363958,110.915333333333,682
522,58,Seattle,Beverages,22,Veina,40,10,896.51,566.81,7,15.4570689655172,89.651,788
523,129,Boston,Alcohol,32,Bo,74,30,1125.86,704.7,8,8.7275968992248,37.5286666666667,785
524,128,Honolulu,Packaged food,36,Bo,68,14,1235.24,459.86,1,9.6503125,88.2314285714286,503
525,229,Boston,Shoes,47,Bo,127,19,1596.3,777.85,5,6.9707423580786,84.0157894736842,736
526,505,Boston,Baby,54,Moone,176,49,1883.64,641.16,2,3.7299801980198,38.4416326530612,374
527,279,Colorado Springs,Alcohol,43,Bo,128,30,1577.37,689.88,9,5.65365591397849,52.579,530
528,46,Seattle,Shoes,23,Nilima,28,18,754.75,295.3,7,16.4076086956522,41.9305555555556,559
529,68,Seattle,Pets,11,Nilima,23,21,1206.14,476.07,6,17.7373529411765,57.4352380952381,642
530,232,Seattle,Frozen food,38,Bo,75,14,1546.98,666.05,3,6.66801724137931,110.498571428571,700
531,195,Denver,Alcohol,43,Nilima,103,25,1388.22,618.69,2,7.11907692307692,55.5288,654
532,148,Denver,Fresh food,42,Bo,82,19,1365.38,645.64,4,9.22554054054054,71.8621052631579,684
533,58,Orlando,Beverages,25,Bo,38,13,942.02,471.81,2,16.241724137931,72.4630769230769,662
534,147,Seattle,Frozen food,34,Bo,70,20,1352.43,807.46,5,9.20020408163265,67.6215,858
536,221,Denver,Frozen food,56,Bo,121,24,1512.06,597.64,1,6.84190045248869,63.0025,745
537,102,Honolulu,Frozen food,36,Nilima,60,9,1210.01,767.23,7,11.8628431372549,134.445555555556,682
538,134,Columbus,Packaged food,41,Bo,73,17,1128.75,512.74,19,8.42350746268657,66.3970588235294,656
539,273,Columbus,Alcohol,39,Bo,59,15,1501.3,752.95,14,5.4992673992674,100.086666666667,659
540,192,Orlando,Alcohol,41,Bo,82,24,1480.11,647.76,1,7.70890625,61.67125,690
542,268,Honolulu,Shoes,53,Bo,110,33,1500.56,816.52,3,5.59910447761194,45.4715151515151,910
543,190,Boston,Frozen food,40,Bo,78,13,1432.37,860.87,3,7.53878947368421,110.182307692308,834
