daysSinceFirstPurch,shoppingCartValue,gender,voucher,returned,boughtAgain
37,89.32,male,0,0,1
44,110.09,female,0,1,1
12,40.6,female,0,0,0
79,149.07,female,0,0,0
39,67.82,female,0,0,1
33,53.99,female,0,0,1
39,78.84,male,1,1,1
11,107.69,male,1,1,1
29,66.91,female,0,0,0
7,100,male,0,0,1
54,176.43,female,0,0,1
34,57.73,female,1,0,0
53,54.48,female,1,0,1
26,158.87,female,0,0,1
31,55.53,female,0,0,1
24,46.07,female,0,0,1
11,55.16,female,1,0,0
47,244.69,male,0,1,1
10,54.38,female,0,1,0
60,93.63,female,1,0,0
23,109.83,female,0,0,1
40,46.96,male,0,0,0
8,52.23,female,1,0,1
16,95.69,female,0,0,1
58,115.9,male,0,0,1
81,122.66,female,0,1,0
10,31.43,female,0,0,1
53,39.1,male,0,0,1
54,59.67,female,0,0,0
27,54.46,female,1,0,0
39,68.38,female,0,0,0
42,126.25,male,0,0,1
30,60.83,female,0,0,0
51,87.01,male,1,0,0
37,82.46,female,1,0,1
60,258.6,male,0,0,1
64,99.38,female,0,0,0
26,54.7,female,0,0,0
19,74.64,male,0,0,1
34,42.83,male,0,1,1
60,74.92,female,0,0,0
28,63.54,female,0,1,0
20,119.98,female,0,0,1
30,149.62,male,0,1,0
47,73.21,female,1,0,1
37,115.04,female,0,0,0
37,46.18,female,0,0,1
102,293.35,male,0,0,1
40,250.86,female,0,1,0
28,67.57,female,1,0,1
17,46.16,female,0,0,1
56,38.41,female,1,0,0
19,86.52,female,0,0,0
43,76.86,male,0,0,1
37,121.65,female,0,0,1
76,101.3,male,1,0,1
26,81.84,female,0,0,1
38,109.01,male,0,1,1
40,235,male,1,0,1
49,72.61,female,0,0,1
15,46.6,male,0,1,1
4,63.61,female,0,0,0
8,57.89,male,0,1,1
52,65.46,male,0,0,0
3,49.15,male,0,0,1
16,27.45,female,0,0,0
54,147.87,female,0,1,1
6,124.59,female,0,0,1
25,120.8,male,0,0,1
35,59.97,female,0,0,1
43,237.71,male,0,0,1
54,127.72,female,0,0,0
38,51.19,female,1,0,0
84,173.75,male,0,0,1
14,81.22,male,0,0,1
63,78.04,female,0,0,1
15,150.87,male,0,1,1
19,47.41,female,0,0,0
20,81.77,female,0,0,1
33,109.64,female,0,0,1
31,59.15,female,0,1,0
31,48.63,female,1,0,1
32,47.7,female,0,0,1
18,64.37,male,0,0,0
36,139,male,0,0,1
43,122.92,female,0,1,1
43,87.51,female,0,0,1
41,87.17,male,0,0,1
37,80.62,female,0,0,1
60,70.44,female,0,0,1
47,179.2,male,0,0,1
29,120.65,female,0,0,1
35,217.5,male,0,0,1
2,57.85,female,0,1,0
41,148.65,male,1,0,0
37,75.7,female,0,0,0
57,98.27,male,0,0,1
31,37.43,female,0,0,0
35,117.57,male,0,1,1
35,44.9,male,0,1,0
41,117.19,male,0,1,0
125,264.62,male,0,0,1
33,42.92,male,0,1,1
32,145.7,female,0,0,1
49,175.6,male,0,1,1
14,97.95,female,0,1,0
26,85.79,male,0,0,1
14,57.95,female,0,0,1
40,200.02,male,0,0,0
13,64.17,female,0,0,0
60,34.25,female,0,0,0
47,64.87,female,0,0,1
23,36.91,male,0,0,1
20,75.21,female,0,0,1
60,80.08,male,0,0,0
45,81.41,female,0,0,0
17,44.4,female,1,0,0
83,74.44,male,0,0,1
21,275.69,male,0,1,1
33,64.55,female,0,1,1
17,58.39,female,1,0,0
40,71.19,female,0,0,0
27,124.66,male,0,0,1
20,144.18,female,1,1,1
11,147.31,female,0,1,1
47,62.37,female,0,0,1
67,123.64,female,0,1,0
21,90.89,male,0,0,1
14,250.64,female,0,0,1
10,54.96,female,0,0,1
36,279.81,female,0,0,1
39,78.41,female,0,1,1
28,66.59,female,1,0,1
63,70.89,female,0,0,1
25,50.16,male,0,0,1
25,43.66,female,1,0,0
55,45.12,female,0,1,0
43,257.99,male,1,0,1
62,142.03,male,1,0,1
41,64.72,female,0,0,1
22,81.93,female,0,1,0
60,111.82,female,0,0,1
21,64.91,male,0,0,1
37,54.34,male,0,0,1
29,132.27,female,0,0,0
11,99.03,female,1,1,1
17,58.91,female,1,1,1
21,114.56,female,0,0,1
35,104.15,male,0,0,1
14,88.92,female,0,1,1
29,39.82,female,0,0,1
29,75.99,male,0,0,1
62,85.05,female,0,0,0
3,62.96,female,0,0,0
79,94.85,female,0,0,1
15,67.39,female,1,0,0
5,36.25,female,0,0,1
35,136.42,female,0,0,0
16,40.95,female,1,0,0
18,35.37,female,1,0,0
68,90.77,female,1,0,1
21,201.34,female,0,0,1
61,99.84,female,0,0,0
36,78.8,female,0,0,1
15,59.55,female,0,0,1
43,52.95,male,0,1,0
41,82.13,female,0,0,1
19,80.44,female,0,0,1
24,64.59,male,0,1,1
48,64.48,female,0,1,0
31,79.11,male,0,0,0
48,85.4,male,1,0,1
21,34.9,male,1,0,1
27,77.09,male,0,1,0
44,137.41,male,0,0,1
23,34.04,female,0,0,1
26,96.24,female,0,0,1
14,23.85,female,0,1,1
33,94.65,female,0,0,0
65,90.6,female,0,0,1
13,61.9,male,1,0,0
32,461.98,female,0,1,1
11,70.87,male,0,1,0
43,62.83,female,0,0,0
25,66.65,female,0,0,1
29,75.64,male,0,0,1
33,43.99,male,0,1,1
35,50.06,female,1,0,0
47,122.11,female,1,1,0
47,124.08,male,1,0,0
30,728.76,female,0,0,1
20,63.6,male,0,0,0
11,44.18,male,0,1,1
22,99.45,female,1,0,1
24,87.85,female,1,0,1
76,105.16,female,0,0,1
25,95.48,female,0,0,1
69,77.74,female,0,0,1
9,123.14,female,0,0,1
42,55.21,female,1,0,1
26,55.28,female,0,0,1
40,38.48,female,1,0,0
57,125.17,male,0,0,1
47,78.93,female,0,0,0
32,57.04,male,0,1,0
22,27.65,male,0,0,1
17,72.66,female,1,0,1
38,120.13,male,0,0,0
15,110.63,male,0,0,1
63,124.93,female,0,0,1
37,79.1,female,0,0,1
26,90.15,female,0,0,1
13,74.19,female,1,0,1
9,69.07,male,1,0,0
47,146.69,female,0,1,1
62,180.52,female,1,0,0
18,109.17,male,1,0,1
11,43.43,male,0,0,1
52,42.43,male,1,0,0
15,103.37,male,1,0,0
83,43.13,female,0,0,0
22,43.3,female,0,0,1
60,56.6,female,0,0,1
22,65.72,male,0,1,1
24,110.61,female,0,1,0
50,70.22,male,0,0,0
36,237.11,male,0,0,1
37,130.89,male,0,0,1
52,65.83,female,0,0,0
23,221.57,female,0,0,1
36,59.76,female,0,0,0
28,61.15,male,0,0,0
56,165.14,female,0,1,0
68,81.07,male,0,1,1
7,29.52,female,0,1,0
74,55.55,male,0,0,1
18,57.35,female,0,0,0
38,86.11,male,0,0,1
87,118.19,female,0,0,0
7,114.2,female,0,1,0
65,75.55,female,1,1,1
34,37.76,male,0,0,1
40,51.76,female,0,0,1
16,38.21,male,0,0,1
21,80.29,male,0,1,1
11,69.43,female,0,0,0
37,263.44,female,0,0,0
20,70.51,male,0,0,1
8,54.2,female,0,0,1
38,328.61,male,0,0,1
32,53.51,male,0,0,1
42,53.88,female,0,0,0
24,67.04,male,0,0,1
39,90.34,male,0,0,1
66,117.45,male,0,0,1
15,51.13,female,0,1,0
21,84.33,female,1,1,0
17,112.96,female,0,0,1
18,70.48,female,0,0,1
6,51.97,male,0,0,0
30,53.69,male,0,0,0
54,408.99,male,0,1,1
21,145.84,male,0,0,1
43,48.86,male,0,0,0
29,144.74,female,0,0,1
24,59.41,female,0,0,0
74,44.13,male,1,0,1
29,89.83,male,0,0,1
26,91.72,male,1,0,1
53,39.63,female,1,0,0
51,412.23,female,0,1,0
16,92.81,female,1,0,1
75,131.43,female,0,0,1
73,97.76,female,0,0,1
33,127.28,male,0,0,1
71,40.05,male,0,1,0
40,133.96,male,0,0,1
23,46.59,female,0,0,0
52,257.31,male,0,1,1
21,72.07,female,1,0,0
52,64.94,male,0,0,1
37,114.52,male,0,0,0
44,71.65,female,0,0,1
10,53.07,female,0,0,1
15,84.04,male,0,0,1
21,57.07,female,0,0,1
14,41.16,female,0,1,1
10,54.01,male,0,0,1
24,127.51,male,0,1,1
35,195.38,female,0,0,1
22,128.08,female,0,0,1
43,27.63,female,0,0,1
60,188.57,female,0,0,1
16,84.72,female,0,0,1
29,65.14,female,0,0,1
62,77.06,female,0,0,1
25,64.62,male,0,0,1
48,266.24,male,0,0,1
28,44.08,female,0,0,1
20,45.66,female,0,0,1
35,48.7,male,0,0,1
71,56.35,female,1,0,0
61,75.94,female,0,0,1
61,46.99,female,1,0,0
32,93.2,female,0,0,1
16,56.6,female,0,0,1
51,55.24,male,0,0,1
20,84.17,male,1,0,1
35,34.07,female,0,0,1
11,90.95,male,0,0,1
29,42.18,female,0,1,0
46,93.45,female,0,0,1
15,384.32,female,1,0,1
39,39.92,male,0,0,1
14,81.91,female,0,0,1
28,44.8,male,0,0,0
31,27.62,female,0,0,0
49,64.35,female,0,0,1
68,70.3,male,0,0,1
42,53.65,female,0,0,1
46,99.06,male,0,0,1
61,209.78,male,1,1,1
23,194.55,female,0,0,1
30,41.87,female,0,1,0
48,133.52,female,0,1,0
51,32.86,male,0,1,1
9,59,female,1,1,1
45,56.76,male,1,0,1
28,47.68,female,0,0,1
42,183.69,male,0,0,1
23,92.62,male,1,0,1
30,123.45,male,0,0,0
64,124.49,male,0,0,0
26,46.49,female,1,0,0
51,34.46,male,0,0,1
63,133.07,female,0,0,1
38,80.44,female,0,0,1
43,41.11,female,1,0,0
38,52.58,female,0,0,1
22,39.02,female,1,0,0
30,54.65,male,0,0,0
38,42.89,female,0,0,1
29,56.51,male,0,1,1
60,160.62,female,1,0,1
8,37.28,female,0,0,1
20,46.66,male,0,0,0
28,52.71,male,0,1,0
34,41.05,female,0,0,1
16,56.8,female,0,1,1
55,113.71,female,0,0,1
19,59.67,female,0,0,0
56,154.17,female,0,1,0
16,50.46,female,0,0,1
19,56.04,female,1,0,0
36,76.06,female,1,0,1
18,91.62,male,0,1,0
14,61.85,female,0,0,0
26,88.04,female,0,1,0
14,83.59,female,1,0,1
46,236.97,male,0,0,1
89,147.07,male,0,0,1
39,57.91,female,1,1,0
18,62.9,female,0,0,1
23,116.27,female,0,0,1
54,75.31,female,0,0,0
44,171.94,female,0,1,0
38,86.61,female,1,1,1
19,74.93,female,0,1,0
22,94.2,female,1,0,1
21,60.34,female,0,0,0
53,172.5,female,0,0,0
31,95.62,male,0,0,1
36,70.42,female,1,0,0
27,50.36,female,0,0,1
47,46.87,female,1,0,0
39,42.9,male,0,0,1
61,27.77,male,1,0,0
26,93.98,male,0,0,1
20,70.87,female,0,0,1
28,243.7,female,0,0,0
49,51.42,female,1,0,1
40,194.05,male,0,0,0
26,100.88,male,0,1,1
18,119.31,female,0,0,0
43,54.22,female,0,0,1
26,92.28,female,1,0,1
17,77.77,female,0,1,0
25,101.54,male,0,0,1
6,96.12,female,0,1,0
9,46.22,female,0,0,1
10,149.02,male,0,0,1
19,115.08,male,0,0,0
57,193.84,female,0,0,1
38,94.57,male,1,0,0
40,75.67,female,0,0,1
57,113.61,female,0,0,1
40,63.22,female,0,0,0
26,67.41,male,1,0,0
19,63.34,female,0,0,0
24,60.78,female,0,0,1
46,79.44,female,0,0,1
33,55.61,male,0,0,1
21,73.77,female,0,0,0
21,97.26,female,1,0,0
36,48.59,female,0,0,1
14,179.16,female,0,0,1
39,75.05,male,1,0,0
84,165.5,male,1,0,1
37,46.01,male,0,0,0
25,81.32,female,0,0,0
34,64.59,female,1,1,1
36,63.37,female,0,0,0
35,122.28,female,0,1,0
27,74.65,female,1,0,1
62,41.67,male,1,0,1
63,115.07,male,0,1,1
19,60.15,female,0,0,1
5,95.01,female,0,0,1
11,43.61,female,0,0,1
46,48.44,female,1,0,1
12,121.7,male,0,0,1
49,79.62,female,0,0,1
23,167.75,female,0,0,1
10,53.42,female,0,0,1
25,62.64,female,1,0,1
52,82.82,female,0,0,1
36,51.95,female,0,0,1
38,66.56,male,0,0,0
44,100.53,female,0,0,1
57,60.08,female,0,0,1
28,129.45,female,0,0,1
36,44.97,male,0,0,0
78,138.4,female,0,0,1
19,44.36,female,1,0,0
58,171.5,female,0,0,0
40,71.49,female,0,0,1
33,93.06,female,0,0,1
69,159.52,male,0,0,0
73,27.28,female,0,0,1
34,49.17,female,0,0,0
17,168.64,female,0,1,0
18,35.35,female,0,0,1
64,44.14,female,0,0,1
66,194.51,male,0,0,0
52,99.22,female,0,0,1
33,72.64,female,0,0,0
36,156.88,male,0,0,1
40,63.8,female,0,0,0
41,55.57,female,0,0,1
22,128.43,female,0,0,1
41,47.55,female,0,0,0
45,70.88,female,1,0,0
49,141.45,female,0,0,0
41,101.02,female,0,0,0
30,50.15,female,0,0,1
8,171.29,male,0,0,1
13,55.38,female,0,0,0
35,128.7,female,0,0,1
69,49.38,male,0,1,0
46,102.14,male,1,1,0
17,56.22,female,0,1,1
40,160.61,female,0,0,1
10,89.56,female,1,0,1
42,55.92,female,0,0,0
46,106.96,female,0,0,0
43,45.86,female,0,0,1
27,129.11,female,1,0,1
70,37.52,male,0,0,1
48,140.01,female,0,0,1
36,66.8,female,0,0,0
11,104.1,female,0,0,1
58,194.03,female,0,0,0
28,99.15,male,0,0,1
42,112.67,male,0,0,1
60,67.53,female,1,1,0
46,96.23,female,0,0,0
14,27.83,male,0,1,0
44,77.79,male,0,0,1
40,94.18,male,1,0,1
39,84.31,male,1,0,0
37,88.33,male,0,1,1
20,116.23,female,1,0,0
22,39.6,male,0,0,1
53,222.1,male,0,0,1
12,105.2,female,0,0,1
125,275.49,male,1,0,1
5,52.2,male,0,0,0
48,97.19,female,1,0,1
53,28.14,male,1,0,1
81,82.45,female,1,0,0
70,60.55,male,0,0,1
89,58.98,female,0,1,1
36,106.54,female,0,0,1
29,27.82,male,0,0,0
18,46.91,female,1,1,0
39,90.03,male,0,0,1
32,104.66,male,0,1,1
28,41.38,female,0,0,0
59,103.31,female,0,0,1
19,60.97,female,0,1,0
82,69.84,male,0,1,1
55,39.94,female,0,0,1
11,124.33,female,0,0,1
42,60.67,female,0,0,1
46,52.22,female,0,0,0
57,53.27,female,0,0,0
16,33.43,female,0,0,1
29,225.41,female,1,0,1
41,118.12,female,0,0,0
45,130.5,male,0,1,0
24,70.88,female,0,0,0
28,79.54,male,1,1,1
47,41.86,male,1,0,1
41,59.93,male,0,0,0
16,50.65,female,0,0,0
18,75.47,male,0,1,1
27,95.89,female,1,0,0
60,29.66,male,0,0,1
37,73.5,female,0,1,0
33,57.01,male,0,0,0
45,72.47,male,0,0,0
49,104.4,male,1,0,1
76,146.29,male,0,0,1
37,80.25,male,0,0,1
15,78.14,female,0,0,0
39,102.51,female,0,0,0
15,70.24,male,0,0,1
42,97.34,male,0,0,1
23,171.86,male,0,0,1
17,92.23,female,0,0,1
25,106.01,male,0,0,1
44,72.39,female,0,0,0
24,95.32,female,1,0,1
60,90.41,male,0,0,1
43,86.71,female,0,0,0
18,64.28,female,0,0,0
13,65.67,female,0,0,0
47,148.38,female,0,0,1
41,105.77,female,0,1,1
82,96.13,female,0,0,1
26,97.46,female,1,0,1
18,40.02,male,1,1,0
36,114.02,female,0,0,1
23,56.28,female,0,0,1
55,34.51,female,0,1,0
57,234.49,female,0,0,1
50,95.24,female,0,0,0
13,94.86,male,0,0,1
15,27.59,female,0,0,1
13,94.88,female,0,0,1
27,42.03,female,0,0,0
30,38.61,female,0,0,1
42,54.89,female,0,0,1
6,69.76,female,0,0,0
39,38.18,female,0,1,0
29,95.65,female,0,0,0
56,91.42,male,0,1,1
61,93.99,male,0,0,1
21,111.63,male,0,1,1
16,91.77,male,0,0,1
30,121.11,male,0,0,1
14,70.96,male,0,0,1
46,99.71,male,0,0,1
50,131.72,female,0,0,1
49,53.67,female,0,0,1
40,54.8,female,0,0,1
30,71.58,male,0,0,0
76,100.06,female,1,0,1
4,71.67,female,0,0,1
8,34.08,male,0,0,1
87,132.69,male,0,1,0
20,107.15,female,0,0,1
32,87.6,male,0,0,1
46,40.7,male,0,0,1
44,146.37,female,0,1,1
25,89.13,female,1,1,0
40,293.63,female,0,0,1
26,119.61,female,1,1,1
10,88.28,female,0,0,1
24,132,female,0,0,1
23,95.79,female,0,1,1
26,133.08,male,0,1,0
26,58.72,male,0,1,0
26,55.13,male,0,0,0
15,26.62,female,0,0,1
29,89.71,female,0,1,1
17,53.45,female,0,0,1
30,48.86,female,0,0,1
20,42.6,female,0,0,1
21,47.84,female,0,0,1
31,51.03,female,0,0,0
31,255.14,female,0,0,1
48,50.56,female,0,0,1
64,73.94,female,0,1,1
22,32.73,female,0,0,1
34,88.4,male,0,0,1
57,185.25,female,1,1,1
5,36.38,female,0,0,1
33,107.64,male,0,0,1
9,75.4,male,0,0,0
49,60.01,male,1,0,0
13,119.57,female,0,0,1
10,80.72,female,0,1,0
10,27.15,female,1,1,0
58,54.76,female,0,0,0
24,113.63,female,0,0,1
14,49.76,male,0,0,0
36,76.07,male,0,0,0
20,173.97,female,1,0,1
19,131.71,female,0,1,1
39,79.12,male,0,0,1
31,101.29,male,1,0,1
52,119.5,female,0,1,1
18,37.87,male,0,1,0
33,70.41,female,0,0,0
65,62.79,female,0,0,1
43,61.28,female,0,0,1
60,203.48,male,1,0,0
36,291.17,female,0,0,0
38,85.12,male,1,0,1
46,79.27,male,0,0,1
35,67.32,female,0,1,1
48,160.4,female,0,0,0
52,115.82,female,0,0,1
31,42.61,male,0,0,0
33,222.1,male,0,1,1
32,135.76,male,0,0,1
30,78.31,female,0,0,0
51,273.89,female,0,1,0
23,150.93,female,0,0,0
14,77.86,male,0,1,1
31,34.22,male,0,0,1
37,51.53,female,0,0,0
38,113.86,female,0,0,0
50,68.36,female,1,0,1
26,172.18,male,0,0,1
21,64.6,female,0,0,1
77,42.71,female,0,0,1
7,34.92,female,0,1,1
55,60.38,female,0,0,1
29,34.87,female,0,0,0
53,68.17,female,1,0,0
32,40.18,female,0,0,0
12,203.64,female,0,0,1
38,90.79,female,0,0,1
21,68.08,male,0,0,1
47,53.6,female,0,0,1
19,78.51,male,0,1,0
18,99.11,male,0,1,1
36,109.31,female,0,0,1
28,80.27,male,0,1,1
44,58.66,female,0,0,1
51,157.99,male,0,1,1
26,95.3,female,0,0,1
32,46.99,female,0,0,0
17,138.31,female,0,1,0
42,62.81,female,1,0,0
14,35.68,female,0,0,0
36,94.97,female,0,0,1
65,90.02,female,0,0,1
29,81.53,female,0,0,0
55,88.88,male,1,0,1
11,137.51,female,0,0,1
20,78.43,male,0,0,0
23,89.88,female,0,0,1
52,77.56,female,0,0,1
51,116.26,male,1,0,0
34,86.61,female,0,0,1
42,31.14,female,0,0,1
18,57.01,female,0,1,0
39,80.22,male,0,0,1
9,82.04,male,0,0,0
43,92.27,male,1,0,1
30,50.66,male,0,1,1
39,140.18,male,0,0,1
47,45.97,male,0,0,1
38,114.17,male,0,0,0
11,107.51,male,1,0,1
57,86.12,female,0,0,1
18,271.52,female,1,0,0
19,72.23,female,0,0,1
19,158.16,female,0,0,1
34,99.51,female,0,0,1
49,76.53,female,0,0,1
48,93.16,female,0,0,1
35,108.66,male,0,0,1
4,75.73,female,0,0,1
25,39.49,female,0,0,0
43,126.36,female,0,0,1
20,76.92,male,1,0,1
22,65.34,female,0,0,1
6,80.82,female,0,0,0
33,38.69,female,0,0,1
22,80.02,female,0,0,1
60,159.54,male,0,0,1
15,51.67,female,0,1,1
5,157.44,male,0,0,1
21,95.33,male,0,0,1
53,17.35,male,0,0,1
36,53.62,male,0,0,1
24,119.25,male,0,0,1
29,124.1,female,1,0,1
15,82.15,female,0,0,1
8,46.22,female,0,0,1
11,200.34,male,0,1,1
24,39.9,female,0,0,1
49,98.9,male,0,0,1
15,43.07,female,0,0,1
53,88.64,female,1,0,1
33,102.61,female,0,0,1
28,113.42,female,1,0,1
13,70.3,female,1,0,0
58,105.13,female,0,0,1
43,43.92,male,1,0,0
59,42.64,female,1,1,0
36,110.1,female,0,0,0
61,90.73,female,0,0,0
15,162.33,male,0,0,1
12,110.59,female,0,0,1
38,68.87,female,0,1,1
123,547.25,male,1,0,1
37,130.83,male,1,0,1
69,169.68,male,0,0,1
82,63.97,female,1,1,0
20,276.98,female,0,0,1
27,58.76,male,0,0,1
29,113.9,female,0,0,1
56,85.57,female,0,0,1
43,86.83,male,0,0,1
14,59.98,female,0,0,0
45,72.6,male,0,0,1
55,106.68,female,0,0,1
21,153.6,female,0,1,0
55,76.95,female,1,0,1
34,111.05,female,0,1,1
48,49.23,female,1,0,0
51,72.74,female,0,0,0
24,131.34,male,0,1,1
36,166.34,male,1,0,1
48,77.85,female,0,0,1
33,236.82,female,0,1,0
43,135.73,female,1,0,1
24,49.42,female,0,0,1
44,78.01,male,0,1,0
40,203.35,female,0,0,1
50,116.53,female,0,0,1
17,88,male,1,1,0
18,116.31,male,0,0,1
14,116.96,female,0,1,1
19,105.36,female,1,0,1
22,171.86,female,0,0,1
6,118.18,female,0,0,0
26,26.8,female,0,1,0
51,39.57,female,0,1,0
37,69.96,male,0,0,1
11,137.8,female,0,0,0
34,112.25,female,0,1,1
22,155.41,female,0,0,0
53,134.75,female,0,0,0
35,156.34,male,0,0,1
26,49.73,female,0,1,0
8,257.08,male,0,0,1
13,52.51,male,0,0,1
33,210.41,female,0,0,1
55,83.23,female,0,1,0
7,56.55,female,0,1,1
32,88.47,female,0,0,1
42,52.87,male,0,0,1
73,73.48,male,0,1,0
26,73.88,female,0,1,0
19,102.26,female,0,1,1
28,130.45,female,0,0,1
45,82.45,male,0,0,1
50,42.41,female,1,0,0
36,393.47,male,0,1,0
35,245.61,female,0,0,1
34,50.8,female,0,0,0
46,151.73,female,0,1,1
18,77.44,male,0,0,1
38,110.7,male,0,0,0
10,76.67,female,1,1,1
21,98.62,female,0,1,0
12,138.89,male,0,0,0
37,44.07,female,0,0,1
64,75.85,female,0,0,1
19,33.04,male,0,0,1
20,86.81,male,0,0,1
49,96.76,female,1,0,1
33,52.76,male,0,0,1
8,65.19,female,0,0,1
39,100.35,male,1,0,1
36,112.7,male,0,0,1
6,61.43,male,0,0,1
7,33.89,female,0,0,1
49,126.08,male,0,1,1
30,65.9,male,0,0,1
27,57.15,male,0,0,1
41,175.16,male,0,0,1
73,86.37,male,1,0,1
24,111.52,male,0,0,0
44,141,male,0,0,1
38,114.53,female,0,1,1
52,156.76,female,0,0,1
49,93.42,male,1,0,1
22,79.22,male,0,0,0
76,165.74,male,0,0,1
30,54.91,female,0,1,1
30,68.44,female,0,0,1
17,75.83,female,0,0,1
62,39.27,female,0,0,1
23,94.03,female,0,0,1
53,62.16,female,0,1,0
23,76.56,male,0,0,1
36,142.86,female,1,0,1
19,31.58,female,0,0,0
35,194.75,male,0,0,1
52,62.66,female,0,0,1
23,46.29,female,0,0,1
59,267.75,female,0,1,1
37,56.72,female,0,1,1
34,112.43,male,0,0,1
56,78.07,female,0,1,0
20,265.28,female,0,0,1
63,47.54,male,1,1,1
46,47.03,male,0,0,1
104,365.05,female,0,0,1
31,99.72,female,1,0,1
39,35.85,female,0,0,1
24,235.92,male,0,0,1
44,83.5,female,1,0,0
22,74.89,female,1,1,0
45,76.41,female,1,0,0
63,78.99,male,0,0,1
57,75.72,female,1,0,0
26,36.59,female,0,0,1
19,60.84,female,0,0,1
51,52.25,female,0,0,0
59,47.04,female,0,0,1
46,73.17,female,1,0,0
48,35.87,male,0,0,1
40,94.58,female,0,0,1
16,73.72,female,0,0,1
18,101.67,male,0,0,1
19,71.52,female,0,0,1
30,108.82,female,0,1,1
23,71.4,female,0,0,1
31,64.97,female,0,0,0
33,163.59,male,1,1,0
19,52.91,male,1,0,1
20,81.61,male,0,0,1
33,60.27,male,1,0,0
15,80.03,male,0,0,1
24,65.97,female,0,0,1
43,25.94,male,0,0,1
27,53.38,male,0,0,1
15,56.8,female,0,0,1
33,84.93,female,0,0,0
50,133.22,female,0,0,1
25,45.57,male,1,0,0
7,36.06,female,0,0,1
28,93.62,male,0,0,1
30,89.7,female,1,1,0
24,133.01,female,1,0,1
42,65.66,female,0,0,1
63,141.07,female,0,0,1
35,223.35,male,0,0,1
31,80.7,male,0,0,1
12,52.08,female,0,0,1
45,61.92,female,0,0,1
43,44.13,female,1,0,1
42,76.89,female,0,0,1
68,94.1,female,0,0,1
65,111.34,female,0,1,1
23,84.74,female,0,0,1
14,48.38,male,0,0,0
19,45.91,female,1,0,0
21,78.75,male,0,1,1
14,84.83,male,0,0,1
11,120.87,female,0,0,1
50,74.52,female,0,1,0
52,73.68,female,1,0,1
28,99.34,male,1,1,0
23,100.29,female,0,0,1
60,159.75,female,0,0,1
24,62.8,female,1,0,0
20,92.41,male,0,0,1
25,75.42,female,0,0,1
16,49.23,female,0,0,1
59,246.23,female,0,0,1
63,85.44,female,0,0,0
28,65.92,female,0,1,0
81,78.96,male,0,0,0
40,55.67,male,0,1,0
49,124.23,male,0,1,0
44,82.4,female,0,1,0
50,49.17,female,0,0,0
34,59.37,male,1,0,1
56,58.92,female,1,0,0
29,164.16,female,0,0,1
81,110.74,female,0,0,1
13,63.8,female,1,0,0
68,63.35,female,0,0,0
19,101.15,female,0,0,1
33,63.39,male,1,0,1
18,64.08,female,0,0,0
23,188.51,female,0,0,1
26,42.5,male,1,0,0
43,67.27,female,0,1,0
22,96.64,female,0,0,1
35,83.67,male,0,0,1
37,57.02,female,0,0,1
44,80.98,female,0,0,1
28,117.29,female,0,0,1
17,45.84,male,1,1,0
21,116.49,male,0,1,0
18,45.25,female,0,0,1
53,32.88,male,1,0,1
12,45.83,female,1,0,0
54,43,female,0,1,0
40,63,female,1,0,0
35,61.97,female,0,0,1
20,68.04,female,0,0,0
32,83.42,female,0,1,0
11,62.39,female,0,1,0
57,63.71,male,0,0,1
41,86.81,female,0,0,1
63,87.31,male,0,0,1
16,57.06,female,1,1,0
76,72.75,female,0,0,1
71,174.42,male,1,0,1
34,164.97,female,0,1,1
15,55.66,female,0,0,0
38,45.09,male,1,0,1
56,91.34,male,0,1,1
19,50.09,female,0,0,1
60,148.24,female,0,0,1
69,132.88,male,0,0,1
25,55.84,female,0,0,0
36,55.35,female,1,0,1
27,109.29,female,0,0,1
51,80.89,female,1,1,0
80,55.63,female,1,0,0
39,213.47,male,0,1,1
43,118.94,male,0,1,1
52,90.8,female,1,0,0
34,30.94,male,1,0,0
14,48.13,female,0,0,1
16,74.7,male,0,0,0
32,36.29,male,0,0,1
49,98.15,female,0,0,1
21,145.22,male,1,0,0
8,54.16,female,0,1,0
15,55.05,male,0,0,0
27,90.42,female,0,0,0
22,72.08,male,0,0,1
29,79.28,male,0,0,0
37,43.27,female,1,0,0
38,122.23,female,0,0,1
36,37.47,female,0,1,0
47,214.37,male,1,0,0
13,125.51,female,0,0,0
20,63.25,female,0,0,1
33,81.98,male,0,0,0
40,73.71,female,0,0,0
45,109.78,female,0,0,1
24,134,male,0,0,1
33,40.15,female,0,0,1
69,149.84,male,0,0,1
34,98.21,female,1,1,1
45,269.91,male,0,1,1
36,55.07,female,0,0,0
34,54.8,female,0,0,1
40,163.05,male,0,0,1
65,94.33,male,0,0,1
37,66.91,female,0,0,1
51,159.18,female,0,0,0
10,60.48,male,0,0,1
14,107.45,female,1,0,1
14,60.69,female,0,0,0
10,55.53,male,1,0,0
30,85.92,female,1,0,1
18,40.33,female,0,1,0
34,68.5,male,1,1,0
27,36.7,female,0,0,0
29,91.66,male,0,0,1
39,132.43,female,1,0,0
39,145.95,male,0,0,1
32,89.14,male,0,0,1
20,110.09,female,1,0,1
50,136.83,female,0,1,1
30,90.34,female,0,0,1
10,64.05,male,0,1,0
15,40.8,female,0,1,1
42,163.15,female,0,1,1
29,38.01,female,0,0,1
35,76.75,male,0,0,1
69,76.43,male,0,1,0
47,125.79,female,0,0,1
