customerID,nOrders,nItems,daysSinceLastOrder,margin,returnRatio,shareOwnBrand,shareVoucher,shareSale,gender,age,marginPerOrder,marginPerItem,itemsPerOrder
402,42,71,6,66.68,0,0.75,0.58,0,female,64,1.59,0.94,1.69
403,1,1,153,17.35,0,1,0,0,male,31,17.35,17.35,1
404,1,1,136,15.53,1,0,1,0,female,28,15.53,15.53,1
405,2,12,75,47.33,0.36,0.5,0.6,0.1,female,39,23.66,3.94,6
406,7,22,15,48.39,0.01,0.33,0.22,0,female,22,6.91,2.2,3.14
407,3,5,69,34.56,0.56,0,0,1,male,31,11.52,6.91,1.67
408,6,6,199,39.25,0,1,1,0.2,male,47,6.54,6.54,1
409,1,1,85,5.36,1,0,0,0,male,50,5.36,5.36,1
410,1,12,285,29.94,0.16,0,0.1,0.9,male,57,29.94,2.5,12
411,9,20,31,41.79,0,0.76,0.24,0,female,32,4.64,2.09,2.22
412,7,17,10,37.96,0.86,0.5,0.79,0.07,male,32,5.42,2.23,2.43
413,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,1,2,111,12.41,0,0,0.5,0,female,61,12.41,6.21,2
415,6,10,0,48.66,0.56,1,0.38,0,male,40,8.11,4.87,1.67
417,24,47,17,51.36,0.19,0.1,0.13,0.05,male,40,2.14,1.09,1.96
418,13,26,10,50.29,0.83,0.64,0.23,0.68,female,57,3.87,1.93,2
421,1,1,96,14.94,0,0,0,1,female,35,14.94,14.94,1
422,11,17,8,44.82,0.01,0.43,0.57,0.07,female,37,4.07,2.64,1.55
423,1,10,290,33.26,0,0,0.62,0,male,44,33.26,3.33,10
424,7,20,145,46.53,0.12,0,0.35,0.06,female,51,6.65,2.33,2.86
425,7,16,41,34.51,0.15,0,0.23,0.77,male,36,4.93,2.16,2.29
426,12,17,4,42.34,0.13,0.64,1,0,female,33,3.53,2.49,1.42
427,2,5,169,26.03,0.25,1,0.5,0,male,66,13.02,5.21,2.5
428,28,31,25,38.76,0.01,0.04,0.5,0.42,male,58,1.38,1.25,1.11
429,7,14,31,39.95,0.11,0.08,0.33,0,male,42,5.71,2.85,2
430,11,29,60,49.85,0.11,0.38,0.46,0.12,male,43,4.53,1.72,2.64
431,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1,7,3,25.28,0.11,0.17,1,0,male,60,25.28,3.61,7
433,6,13,40,41.3,0.3,0.09,0.27,0,female,35,6.88,3.18,2.17
434,3,8,15,32.9,0.08,0.43,0.14,0.71,male,41,10.97,4.11,2.67
435,8,19,109,32.42,0.19,0,1,0,female,45,4.05,1.71,2.38
436,7,18,17,55.27,0.75,0.53,0.27,0,male,33,7.9,3.07,2.57
437,8,23,28,48.64,0.62,0.21,0.21,0.21,female,33,6.08,2.11,2.88
438,22,43,6,54.56,0.13,0.19,0.06,0.11,male,30,2.48,1.27,1.95
439,12,62,13,61.14,0.01,0.27,0.83,0,female,26,5.09,0.99,5.17
441,6,14,21,45.27,0.34,0.33,0.25,0,male,22,7.55,3.23,2.33
443,2,5,28,8.11,0.56,0,1,0,male,52,4.05,1.62,2.5
444,31,52,2,68.35,0.04,0.81,0.98,0.02,female,55,2.2,1.31,1.68
445,4,17,60,42.54,0.18,0.5,0.64,0,female,33,10.63,2.5,4.25
446,6,16,43,43.81,0.15,0.31,0,0.08,female,32,7.3,2.74,2.67
448,6,6,4,44.47,1,1,0,0.4,male,33,7.41,7.41,1
450,3,16,55,46.08,0.29,0.15,0.23,0,female,45,15.36,2.88,5.33
451,2,2,139,16.86,0.25,0.5,0.5,0.5,male,18,8.43,8.43,1
452,2,7,184,33.96,0.44,0.17,0.33,0.67,male,25,16.98,4.85,3.5
453,12,23,269,50.53,0.22,0.58,0.32,0.11,female,54,4.21,2.2,1.92
454,1,2,324,19.29,0,0,1,0,female,31,19.29,9.64,2
455,3,5,297,36.98,0,0,1,0,female,42,12.33,7.4,1.67
456,1,1,114,5.68,1,0,1,0,male,52,5.68,5.68,1
457,2,6,352,23.9,0.36,0,0.4,0.4,male,23,11.95,3.98,3
458,6,11,70,24.71,0.11,0,0.67,0.22,female,22,4.12,2.25,1.83
459,2,4,189,31.13,1,0,0,1,female,30,15.56,7.78,2
460,3,7,28,34.06,0,0.33,0.5,0.17,male,34,11.35,4.87,2.33
461,1,7,145,24.28,0.03,0.33,0.5,0,female,39,24.28,3.47,7
462,8,12,24,41.64,0.49,0.5,0.4,0.1,female,27,5.21,3.47,1.5
464,8,8,85,27.96,0.73,0.14,0.86,0,female,38,3.5,3.5,1
466,1,5,349,27.31,1,0.5,0.25,0,male,55,27.31,5.46,5
467,19,43,200,58.44,0.25,0.83,0.33,0.19,female,63,3.08,1.36,2.26
471,14,34,2,49.39,0.33,0.04,0.54,0.14,female,41,3.53,1.45,2.43
473,3,13,104,46.66,0.21,0.27,0.55,0.18,female,34,15.55,3.59,4.33
474,18,41,22,56.09,0.28,0.38,0.47,0.24,male,36,3.12,1.37,2.28
475,1,1,228,18.6,1,0,1,0,female,24,18.6,18.6,1
476,6,6,57,28.81,0.36,0.2,0.4,0.4,female,25,4.8,4.8,1
477,33,65,61,62.73,0.03,0.48,0.56,0.09,male,37,1.9,0.97,1.97
479,1,1,117,20.79,1,0,0,0,female,33,20.79,20.79,1
480,2,5,14,25.75,0.06,0,0,0,male,27,12.88,5.15,2.5
481,3,5,154,29.03,1,0.25,0.5,0.5,female,42,9.68,5.81,1.67
484,7,11,113,35.81,0.6,0.44,0.33,0.67,female,33,5.12,3.26,1.57
485,2,2,33,17.05,0.25,0.5,0.5,0.5,male,18,8.53,8.53,1
486,1,2,102,21.33,1,0,0,0,male,62,21.33,10.66,2
489,7,13,32,48.26,0.53,0.09,0.36,0,female,50,6.89,3.71,1.86
490,1,1,227,20.42,0,0,0,0,male,27,20.42,20.42,1
491,1,1,126,0.82,1,0,1,0,male,25,0.82,0.82,1
492,3,10,180,26.34,0.25,0.38,0.62,0,female,42,8.78,2.63,3.33
493,4,5,44,24.01,1,0.5,0,0,female,40,6,4.8,1.25
494,6,10,58,35.62,1,0.38,0.5,0,female,49,5.94,3.56,1.67
495,8,8,158,31.01,0.08,0,0.43,0.29,female,46,3.88,3.88,1
496,2,17,1,43.51,0.13,0,0.5,0,male,50,21.75,2.56,8.5
497,2,2,74,19.52,0.25,0.5,0,1,female,30,9.76,9.76,1
498,7,17,196,34.41,0.13,0.14,0.5,0.14,male,31,4.92,2.02,2.43
500,1,1,348,12.3,1,0,1,0,male,32,12.3,12.3,1
501,2,4,165,27.94,1,0.33,0.67,0,female,35,13.97,6.99,2
502,6,11,37,36.95,0.31,1,0.33,0.89,male,29,6.16,3.36,1.83
503,7,16,2,36.76,0.38,0,0.31,0.54,female,43,5.25,2.3,2.29
504,1,1,53,36.43,0,0,0,0,female,51,36.43,36.43,1
505,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,9,41,41,46.7,0.02,0,0.26,0.5,female,35,5.19,1.14,4.56
507,7,14,82,39.16,0.17,0.67,0.67,0,female,44,5.59,2.8,2
508,9,14,18,37.71,0.56,0.67,0.33,0,male,27,4.19,2.69,1.56
510,6,13,195,35.56,0.03,0.18,0.64,0,male,40,5.93,2.74,2.17
511,1,1,57,10.04,0,0,1,0,male,43,10.04,10.04,1
512,6,10,3,24.16,0.06,0,0.38,0,male,57,4.03,2.42,1.67
513,2,4,170,24.78,0,0.67,0.33,0,female,24,12.39,6.2,2
514,1,1,333,12.66,1,1,0,0,male,37,12.66,12.66,1
515,9,31,46,47.29,0.09,0.08,0.27,0,female,38,5.25,1.53,3.44
516,4,10,81,43.04,0.06,0.62,0.12,0,male,47,10.76,4.3,2.5
518,7,24,4,52.91,0.01,0.7,0.5,0.2,male,22,7.56,2.2,3.43
519,2,5,111,28.85,0.56,0,1,0,male,33,14.43,5.77,2.5
520,9,14,67,50.57,0.25,0.67,0.25,0.08,male,22,5.62,3.61,1.56
521,3,7,128,26.48,0,0.17,0.67,0,female,54,8.83,3.78,2.33
522,2,2,70,16.89,0.25,0.5,1,0.5,female,30,8.45,8.45,1
523,13,22,26,51.85,1,0.67,0.61,0.06,male,30,3.99,2.36,1.69
524,3,8,64,30.24,0.73,0,0.71,0.57,female,33,10.08,3.78,2.67
525,6,7,7,30.77,0.69,0.17,0.83,0.17,male,30,5.13,4.4,1.17
526,10,29,16,45.69,0.04,0.12,0.54,0.17,male,28,4.57,1.58,2.9
527,1,1,177,6.79,1,0,0,0,female,58,6.79,6.79,1
529,3,8,199,29.92,0.02,0.29,0.86,0.29,female,24,9.97,3.74,2.67
530,1,1,329,4.05,0,0,1,0,female,35,4.05,4.05,1
531,3,5,143,26.64,0.56,0.25,0,1,female,23,8.88,5.33,1.67
533,3,10,13,50.3,0.02,0.88,0.12,0.25,female,37,16.77,5.03,3.33
536,9,26,111,42.26,0.03,0.55,0.45,0,female,32,4.7,1.63,2.89
538,9,14,40,39.88,0.34,0.08,0.75,0.5,male,29,4.43,2.85,1.56
539,2,5,226,23.51,0.56,0,0,0,male,21,11.76,4.7,2.5
541,11,29,18,47.16,0.11,0.21,0.79,0.04,male,34,4.29,1.63,2.64
542,10,24,49,41.51,0.2,0.35,0.45,0.35,male,37,4.15,1.73,2.4
543,2,7,193,39.5,0.69,0.33,0.33,0,male,22,19.75,5.64,3.5
544,6,17,111,52.86,0.33,0.71,0.57,0,female,77,8.81,3.11,2.83
545,4,7,73,28.19,0.44,0.33,0.5,0,male,44,7.05,4.03,1.75
547,10,26,97,59.05,0.1,0.55,0.45,0.45,female,27,5.9,2.27,2.6
548,14,28,8,44.5,0.55,0.13,0.43,0.17,male,22,3.18,1.59,2
549,11,78,49,61.15,0.03,0.34,0.65,0,female,27,5.56,0.78,7.09
550,2,4,39,23.5,1,0.33,0.67,0.33,female,41,11.75,5.88,2
551,7,24,174,50.78,0.12,0.35,0.1,0.1,female,38,7.25,2.12,3.43
552,1,1,332,22.63,1,1,1,0,female,55,22.63,22.63,1
553,20,30,23,49.76,0.01,0,0.32,0.2,male,26,2.49,1.66,1.5
554,1,1,85,8.35,1,1,0,0,male,40,8.35,8.35,1
555,19,43,6,47.77,0.6,0.03,0.19,0.36,female,18,2.51,1.11,2.26
556,13,67,2,67.45,0.05,0.48,0.45,0.16,male,30,5.19,1.01,5.15
557,15,25,68,57.89,0,0.71,0.14,0.24,female,27,3.86,2.32,1.67
558,3,7,51,47.39,0,1,0.33,0,female,36,15.8,6.77,2.33
559,12,17,32,51.82,0.01,0.36,0.57,0.14,female,64,4.32,3.05,1.42
560,4,7,90,44.14,1,0.83,0.67,0,male,33,11.04,6.31,1.75
561,4,14,15,34.62,0.03,0,0.83,0.25,female,37,8.65,2.47,3.5
563,1,2,284,25.41,1,0,0,0,female,30,25.41,12.7,2
564,6,10,40,33.68,1,0,0.62,0.12,female,53,5.61,3.37,1.67
566,3,12,255,29.24,0.04,0,0.2,0,male,29,9.75,2.44,4
567,18,31,9,41.52,0.12,0.08,0.88,0,female,41,2.31,1.34,1.72
568,3,8,47,32.51,0.51,0.57,0.29,0,male,24,10.84,4.06,2.67
569,4,5,348,31.47,0.06,0,1,0,female,31,7.87,6.29,1.25
570,1,2,201,21.11,0.25,0,0.5,0,female,35,21.11,10.55,2
574,2,12,87,38.34,0.36,0.4,0.8,0,male,45,19.17,3.2,6
577,2,10,15,39.26,0.06,1,0.62,0,female,18,19.63,3.93,5
578,4,12,8,42.46,0.81,0.3,1,0.1,male,41,10.62,3.54,3
579,6,8,141,37.31,0.08,0,0.71,0.57,female,21,6.22,4.66,1.33
580,11,20,60,23.58,0.03,0,1,0,female,53,2.14,1.18,1.82
581,1,1,339,32.27,0,1,0,1,female,33,32.27,32.27,1
582,30,64,22,67.04,0.51,0.47,0.13,0,female,42,2.23,1.05,2.13
584,6,8,95,55.14,0.18,1,0,0,male,29,9.19,6.89,1.33
585,4,8,85,32.43,0.73,0,0,1,male,24,8.11,4.05,2
586,6,11,239,39.94,0.44,0,0.33,0,female,21,6.66,3.63,1.83
587,3,6,166,42.87,0.04,0,0,0.6,female,39,14.29,7.14,2
588,3,6,94,36.22,0.64,0,0.4,0.2,male,35,12.07,6.04,2
589,9,12,35,34.07,0.36,0,0.4,0.1,female,57,3.79,2.84,1.33
590,1,1,227,4.69,1,0,0,0,female,64,4.69,4.69,1
591,6,16,220,43.43,0.72,0.31,0.62,0,male,62,7.24,2.71,2.67
593,1,1,344,5.38,1,0,1,0,female,70,5.38,5.38,1
594,9,28,15,65.42,0.01,1,0.52,0,male,26,7.27,2.34,3.11
595,4,6,76,18.81,0.04,0.2,0,0.8,female,57,4.7,3.13,1.5
596,3,7,9,30.12,1,0.33,0.33,0,female,60,10.04,4.3,2.33
597,10,16,1,52.64,0.38,0.38,0.77,0,female,38,5.26,3.29,1.6
601,3,4,3,19.82,0.11,0.33,0.67,0,male,35,6.61,4.96,1.33
602,4,10,41,44.13,0.56,1,0.88,0,female,34,11.03,4.41,2.5
603,6,12,164,44.66,0.04,0.7,0.4,0,female,29,7.44,3.72,2
604,4,6,144,26.65,1,0.2,0.4,0.2,male,23,6.66,4.44,1.5
605,7,11,4,41.93,0.2,0.22,0.44,0.22,male,35,5.99,3.81,1.57
608,6,8,63,34.91,0.33,1,0.57,0.29,male,63,5.82,4.36,1.33
609,19,35,135,56.94,0.14,0.17,0.1,0.1,female,47,3,1.63,1.84
610,1,4,22,16.44,0,0,1,0,male,29,16.44,4.11,4
611,9,19,43,40.11,0.77,0,0.19,0.25,female,25,4.46,2.11,2.11
612,3,8,2,25.77,0.02,0,0.29,0.71,female,55,8.59,3.22,2.67
613,4,5,175,33.83,0.56,0,0.25,0,female,37,8.46,6.77,1.25
614,2,6,37,11.17,0.16,0.2,1,0,female,39,5.58,1.86,3
615,6,10,76,38.57,0,0.25,0.25,0.62,male,51,6.43,3.86,1.67
616,4,19,73,34.11,0.06,0.62,0.31,0.25,female,53,8.53,1.8,4.75
617,7,11,198,38.68,0.2,0.56,0.56,0.67,male,26,5.53,3.52,1.57
618,12,19,82,39.51,0.04,0.44,0.75,0.19,male,74,3.29,2.08,1.58
619,3,12,87,35.88,0,0.8,0.2,0,male,29,11.96,2.99,4
620,1,1,344,-4.39,0,0,1,0,female,36,-4.39,-4.39,1
621,6,10,114,40.31,0.06,1,0.75,0,male,59,6.72,4.03,1.67
622,1,1,25,12.86,1,0,1,0,female,29,12.86,12.86,1
623,23,46,95,48.51,0.06,0.63,0.34,0.39,male,42,2.11,1.05,2
624,1,2,96,9.15,1,0,1,0,female,28,9.15,4.58,2
625,8,29,9,42.52,0.29,0.04,0.33,0,male,34,5.32,1.47,3.62
626,8,12,2,42.6,0.16,0.7,0.7,0,female,30,5.33,3.55,1.5
627,8,13,21,33.15,0.03,0.09,0.18,0.73,female,20,4.14,2.55,1.62
628,6,12,36,43.04,0.09,0.7,0.4,0,male,35,7.17,3.59,2
629,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,4,7,8,27.7,0,0.17,0.83,0.17,female,42,6.92,3.96,1.75
632,1,2,30,3.17,1,0,0,0,female,29,3.17,1.58,2
633,10,23,55,38.06,0.01,0,0.89,0,male,32,3.81,1.65,2.3
634,1,7,65,15.63,0.44,0,0,1,male,35,15.63,2.23,7
635,15,28,61,57.58,0.27,0.74,0.57,0,female,52,3.84,2.06,1.87
636,1,1,191,-4.49,1,0,1,0,female,26,-4.49,-4.49,1
638,1,2,120,13.55,0,0,0,1,female,36,13.55,6.78,2
639,9,32,67,60.54,0.01,0.37,0.44,0.15,female,31,6.73,1.89,3.56
640,4,13,143,35.56,0.21,0,0.64,0,female,45,8.89,2.74,3.25
641,2,6,2,19.88,0.36,0,0.8,0,male,55,9.94,3.31,3
644,8,12,14,29.64,1,0.3,0.2,0.2,female,27,3.7,2.47,1.5
646,6,13,44,44.47,0.21,0.18,0.73,0,female,42,7.41,3.42,2.17
647,1,1,331,22.95,0,1,1,0,female,33,22.95,22.95,1
648,3,4,56,37.79,0.44,1,0.67,0,male,44,12.6,9.45,1.33
649,6,6,99,40.35,0.04,0.8,0.8,0,female,35,6.73,6.73,1
650,11,23,64,43.19,0.02,0,0.11,0.05,female,31,3.93,1.88,2.09
651,16,40,9,51.38,0.24,0.48,0.12,0.15,female,30,3.21,1.28,2.5
652,6,11,78,48.36,0.05,1,0.44,0.22,male,26,8.06,4.4,1.83
653,1,2,361,5.08,0.25,0,1,0,male,42,5.08,2.54,2
654,18,44,22,53.2,0.05,0.49,0.08,0.54,male,38,2.96,1.21,2.44
655,2,4,52,42.78,0.11,1,0,0.67,male,23,21.39,10.7,2
659,11,12,79,33.44,0.09,0.3,0.6,0.4,female,64,3.04,2.79,1.09
660,10,18,29,50.44,0.75,0.6,0.47,0,male,42,5.04,2.8,1.8
661,2,2,143,38.47,0.25,1,0.5,0,female,51,19.23,19.23,1
662,1,4,28,31.74,0.44,0,1,0,female,44,31.74,7.93,4
663,4,13,19,49.82,0.67,0.18,0.18,0,male,44,12.46,3.83,3.25
664,10,18,39,34.14,0.28,0,0.4,0.6,male,43,3.41,1.9,1.8
665,22,70,18,61.21,0.48,0.66,0.55,0.03,male,41,2.78,0.87,3.18
666,4,12,140,38.4,0.01,0.8,0.5,0,female,27,9.6,3.2,3
667,45,73,0,63.95,0.03,0.69,0.64,0.08,female,41,1.42,0.88,1.62
668,7,17,23,46.34,0.08,0.07,0.29,0,female,29,6.62,2.73,2.43
669,6,16,62,39.34,0,0,0.23,0.23,male,38,6.56,2.46,2.67
670,20,62,8,52.11,0.23,0.12,0.29,0.04,female,23,2.61,0.84,3.1
671,28,37,30,65.43,0.27,0.68,0.13,0.19,female,46,2.34,1.77,1.32
672,2,19,143,37.94,0,0.19,0.75,0,male,40,18.97,2,9.5
673,20,32,39,54.78,0.07,0.63,0.56,0.3,male,37,2.74,1.71,1.6
674,12,18,9,47.32,0,0.87,0.53,0.2,male,27,3.94,2.63,1.5
675,6,10,21,36.65,0.56,0,0.25,0.25,male,36,6.11,3.66,1.67
676,1,4,173,20.69,1,0,0.67,0,male,23,20.69,5.17,4
677,1,1,341,20.9,0,0,0,0,female,20,20.9,20.9,1
678,18,31,20,41.17,0.33,0.27,0.73,0.04,male,41,2.29,1.33,1.72
680,28,36,5,58.24,0.22,0.5,0.33,0.47,female,54,2.08,1.62,1.29
681,6,6,40,28.87,0.64,0.4,0.2,0.8,female,47,4.81,4.81,1
682,24,61,2,53.48,0.32,0.02,0.76,0.14,male,56,2.23,0.88,2.54
683,9,34,7,56.12,0.05,0.79,0.39,0,male,39,6.24,1.65,3.78
684,2,4,124,34.14,0.44,0.67,1,0,male,37,17.07,8.54,2
685,2,5,138,14.92,0.56,0,1,0.75,female,26,7.46,2.98,2.5
686,2,2,186,24.88,0,0,0,0,male,33,12.44,12.44,1
687,3,4,1,27.57,0.44,0.33,0.67,0,male,18,9.19,6.89,1.33
689,7,7,43,44.05,0.69,0,0.33,0,female,44,6.29,6.29,1
690,2,10,142,39.16,0.06,1,0.38,0,male,38,19.58,3.92,5
691,3,4,85,16.39,0.11,0,1,0,male,34,5.46,4.1,1.33
693,3,8,19,30.12,0.02,0.43,0.86,0,male,55,10.04,3.77,2.67
696,11,37,12,68.62,0.08,0.77,0.61,0.13,female,37,6.24,1.85,3.36
698,15,30,86,59.79,0.41,0.8,0.6,0,male,32,3.99,1.99,2
699,4,6,50,29.48,0.16,0.4,0.2,1,female,26,7.37,4.91,1.5
700,4,12,11,36.67,0,0,0.6,0.2,male,34,9.17,3.06,3
701,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,4,7,185,39.94,0.11,1,0.33,0.5,female,22,9.98,5.71,1.75
703,10,26,33,57.87,0.25,0.77,0.73,0.05,female,28,5.79,2.23,2.6
704,4,5,75,25.05,0.56,0,0,1,male,68,6.26,5.01,1.25
706,7,11,218,31.65,0.11,0,0.11,0.11,male,18,4.52,2.88,1.57
707,3,6,154,42.68,0.04,0.6,0.2,0.2,male,42,14.23,7.11,2
708,3,6,155,42.97,0.04,0.8,0.6,0,male,34,14.32,7.16,2
709,11,18,59,44.24,0.54,0.53,0.73,0,male,62,4.02,2.46,1.64
710,1,1,111,20.59,1,1,1,0,male,44,20.59,20.59,1
711,4,7,5,30.51,0.11,0.67,0.33,0,male,42,7.63,4.36,1.75
712,3,10,57,39.08,0.06,0.12,0,0.75,female,31,13.03,3.91,3.33
714,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,9,35,22,42.58,0.34,0.07,0.31,0.24,male,31,4.73,1.22,3.89
718,2,6,143,21.02,0.04,1,0.2,0,male,28,10.51,3.5,3
719,10,38,35,61.62,0.05,0.44,0.06,0,female,38,6.16,1.62,3.8
720,10,24,278,37.84,0.04,0.05,0.25,0.2,male,18,3.78,1.58,2.4
721,2,2,178,16.06,0.25,0,0.5,0,male,24,8.03,8.03,1
722,7,10,65,38.35,0.39,0,0.25,0,male,40,5.48,3.84,1.43
723,19,46,28,64.2,0.04,0.32,0.24,0.37,male,30,3.38,1.4,2.42
724,2,2,103,17.03,0.25,0,0.5,1,female,23,8.52,8.52,1
725,6,16,67,34.03,0.01,0.31,0.15,0.92,female,39,5.67,2.13,2.67
727,3,4,84,28.23,0.44,0.67,0,0,male,47,9.41,7.06,1.33
728,7,18,100,55.29,0.07,0.53,0.4,0,female,36,7.9,3.07,2.57
731,1,1,210,6.56,1,0,1,0,male,61,6.56,6.56,1
733,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,9,26,1,53.54,0.01,0.68,0.27,0.32,male,28,5.95,2.06,2.89
735,8,16,79,44.75,0.38,1,0.46,0.38,male,59,5.59,2.8,2
737,12,20,56,46.41,0.03,0,0.47,0.24,female,34,3.87,2.32,1.67
739,8,8,57,31.58,0.08,0,0.43,0,female,66,3.95,3.95,1
740,9,13,4,35.96,1,0.27,0.09,0.64,female,36,4,2.77,1.44
741,10,11,21,34.45,0.11,0.22,0.67,0,male,31,3.45,3.13,1.1
742,2,2,208,22.81,1,0.5,0.5,0.5,male,35,11.4,11.4,1
743,10,52,68,52.72,0.03,0.05,0.65,0.47,male,39,5.27,1.01,5.2
744,11,18,9,33.23,0.07,0,0.4,0.67,male,49,3.02,1.85,1.64
745,14,47,33,58.52,0.07,0.56,0.41,0,female,39,4.18,1.25,3.36
747,12,14,8,46.8,0.01,0.67,0.67,0.17,female,34,3.9,3.34,1.17
748,3,6,147,22.44,0.16,0,0.8,0.2,male,35,7.48,3.74,2
749,1,2,242,17.2,0,0,0,0,female,51,17.2,8.6,2
750,1,2,29,9.45,1,0,1,0,male,48,9.45,4.72,2
751,3,11,87,44.57,0.01,0,0.22,0.56,female,25,14.86,4.05,3.67
752,7,16,31,40.47,0.29,0.85,0.62,0,male,30,5.78,2.53,2.29
754,22,48,78,58.57,0.46,0.2,0.38,0.05,female,35,2.66,1.22,2.18
755,4,10,78,39.6,0.77,0.38,0.25,0,female,50,9.9,3.96,2.5
757,47,96,27,55.48,0.17,0.44,0.55,0.14,male,24,1.18,0.58,2.04
758,1,1,359,-5.81,1,0,0,1,female,31,-5.81,-5.81,1
759,8,28,40,51.96,0.12,0.57,0.26,0.3,female,18,6.5,1.86,3.5
760,1,2,293,26.07,1,1,0.5,0,female,57,26.07,13.04,2
761,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,1,2,113,7.52,1,0,0.5,0,female,57,7.52,3.76,2
763,3,5,56,55.29,0.25,0.75,0.25,0,male,46,18.43,11.06,1.67
764,4,7,7,39.56,0,0,0,0.67,male,37,9.89,5.65,1.75
765,23,43,15,44.24,0.34,0.17,0.17,0,female,31,1.92,1.03,1.87
766,1,4,347,25.59,0,1,0.33,0,female,23,25.59,6.4,4
767,6,6,70,25.14,0.36,0.6,0.6,0,male,35,4.19,4.19,1
768,24,34,47,70.99,0.25,0.96,0,0.14,female,57,2.96,2.09,1.42
769,4,8,199,34.75,0.02,0.57,0.14,0.14,male,51,8.69,4.34,2
771,8,13,10,50.05,0.07,1,0.18,0.18,female,26,6.26,3.85,1.62
772,18,48,42,60.85,0.14,0.55,0.12,0,male,43,3.38,1.27,2.67
773,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,3,10,62,18.83,0.56,0,0.62,0,female,49,6.28,1.88,3.33
775,11,13,122,31.06,0.67,0,0.73,0.27,male,23,2.82,2.39,1.18
777,3,12,74,45.59,0.81,0.8,0.7,0.7,female,44,15.2,3.8,4
778,19,28,9,62.47,0,0.74,0.35,0.04,male,23,3.29,2.23,1.47
779,11,17,87,31.85,0.13,0.5,0.14,0.86,male,32,2.9,1.87,1.55
780,3,10,27,57.24,0,1,0.75,0,female,37,19.08,5.72,3.33
781,1,1,0,-2.65,1,0,1,0,male,44,-2.65,-2.65,1
782,1,1,224,4.74,1,0,0,1,male,28,4.74,4.74,1
784,18,34,9,66.29,0.02,0.93,0.36,0,female,32,3.68,1.95,1.89
785,19,34,190,54.66,0.01,0.82,0.32,0,female,36,2.88,1.61,1.79
787,19,68,11,65.75,0.01,0.3,0.28,0.14,female,59,3.46,0.97,3.58
788,1,4,40,21.35,0,0,0.33,0.67,female,48,21.35,5.34,4
790,9,10,63,58.09,0.39,0.88,0,0.12,female,41,6.45,5.81,1.11
791,3,8,196,29.77,0.18,0.29,0.14,0.86,female,45,9.92,3.72,2.67
793,1,8,27,20.46,0.73,0,0.71,0,male,48,20.46,2.56,8
794,2,13,80,44.7,0.07,0.09,1,0,male,26,22.35,3.44,6.5
796,22,36,22,59.1,0,0.7,0.13,0.03,female,35,2.69,1.64,1.64
797,3,4,52,24.51,1,1,0,0,female,29,8.17,6.13,1.33
798,2,2,42,27.54,0.25,1,1,0,female,23,13.77,13.77,1
799,9,22,122,39.81,0.01,0.67,0.28,0,male,42,4.42,1.81,2.44
800,2,2,43,11.54,1,0,1,0,female,54,5.77,5.77,1
801,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,2,5,13,23.15,1,0,0.5,1,male,54,11.57,4.63,2.5
803,2,8,39,27.92,0.08,0,0.29,0.86,male,53,13.96,3.49,4
804,1,1,75,10.96,0,0,0,1,male,40,10.96,10.96,1
805,3,10,128,35.42,0.56,0,0.5,0,male,34,11.81,3.54,3.33
806,1,1,230,1.95,1,0,1,0,male,37,1.95,1.95,1
808,2,4,55,22.17,1,0,0,0.33,male,47,11.09,5.54,2
809,4,5,145,26.31,0.25,0.5,0,0.75,male,20,6.58,5.26,1.25
810,9,11,0,39.92,0.44,0.56,0.44,0.22,female,24,4.44,3.63,1.22
812,2,5,42,13.82,0.25,0,0.5,0.5,male,52,6.91,2.76,2.5
813,1,1,152,9.14,1,0,1,0,female,25,9.14,9.14,1
814,3,5,149,22.64,0.06,0,0.75,0,female,47,7.55,4.53,1.67
815,4,10,62,34.09,0.06,0,0.62,0,female,36,8.52,3.41,2.5
816,4,25,69,35.95,0.06,0.29,0.76,0,female,37,8.99,1.44,6.25
817,4,10,22,45.75,0.02,0,0.25,0,male,53,11.44,4.58,2.5
818,3,5,183,22.51,0,0.25,0.5,0.5,male,40,7.5,4.5,1.67
819,9,25,121,67.59,0.73,0.95,0.05,0,male,33,7.51,2.7,2.78
820,11,22,22,50.99,0.03,0.17,0.17,0.11,female,39,4.64,2.32,2
821,2,11,67,35.63,0.11,0,0.33,0,male,37,17.82,3.24,5.5
822,3,6,115,24.66,1,0.6,1,0,male,29,8.22,4.11,2
824,6,7,8,46.29,0.03,0.5,1,0.17,male,29,7.71,6.61,1.17
825,2,5,219,23.4,0.06,0,0.75,0.25,male,44,11.7,4.68,2.5
826,2,7,189,24.75,0,0,0.33,0,female,28,12.38,3.54,3.5
